Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,54.366 ,54.366 ,0.000236
update best ,1 ,94 ,94 ,1 ,94 ,8.67937 ,8.67937 ,0.30844
local optima ,1 ,95 ,95 ,1 ,94 ,8.67937 ,8.67937 ,0.308509
new initTour ,1 ,95 ,95 ,2 ,0 ,55.2578 ,8.67937 ,0.308581
local optima ,1 ,193 ,193 ,2 ,98 ,8.96272 ,8.67937 ,0.659154
new initTour ,1 ,193 ,193 ,3 ,0 ,58.0942 ,8.67937 ,0.659228
epi end ,1 ,201 ,201 ,3 ,8 ,46.9922 ,8.67937 ,0.791169
epi begin ,2 ,1 ,201 ,3 ,8 ,46.9922 ,8.67937 ,1.16452
epi end ,2 ,201 ,401 ,3 ,208 ,23.6211 ,8.67937 ,2.33663
epi begin ,3 ,1 ,401 ,3 ,208 ,23.6211 ,8.67937 ,2.78921
epi end ,3 ,201 ,601 ,3 ,408 ,9.49435 ,8.67937 ,3.01227
epi begin ,4 ,1 ,601 ,3 ,408 ,9.49435 ,8.67937 ,3.38426
local optima ,4 ,9 ,609 ,3 ,416 ,9.2239 ,8.67937 ,3.38607
new initTour ,4 ,9 ,609 ,4 ,0 ,51.1395 ,8.67937 ,3.38614
epi end ,4 ,201 ,801 ,4 ,192 ,23.1619 ,8.67937 ,4.6181
epi begin ,5 ,1 ,801 ,4 ,192 ,23.1619 ,8.67937 ,5.14734
epi end ,5 ,201 ,1001 ,4 ,392 ,9.22109 ,8.67937 ,5.32618
epi begin ,6 ,1 ,1001 ,4 ,392 ,9.22109 ,8.67937 ,5.62843
local optima ,6 ,8 ,1008 ,4 ,399 ,8.73562 ,8.67937 ,5.62977
new initTour ,6 ,8 ,1008 ,5 ,0 ,50.4712 ,8.67937 ,5.62984
epi end ,6 ,201 ,1201 ,5 ,193 ,23.738 ,8.67937 ,6.9618
epi begin ,7 ,1 ,1201 ,5 ,193 ,23.738 ,8.67937 ,7.434
epi end ,7 ,201 ,1401 ,5 ,393 ,12.8403 ,8.67937 ,7.77377
epi begin ,8 ,1 ,1401 ,5 ,393 ,12.8403 ,8.67937 ,8.13544
local optima ,8 ,88 ,1488 ,5 ,480 ,8.78988 ,8.67937 ,8.17298
new initTour ,8 ,88 ,1488 ,6 ,0 ,52.1398 ,8.67937 ,8.17305
epi end ,8 ,201 ,1601 ,6 ,113 ,31.4433 ,8.67937 ,9.16686
epi begin ,9 ,1 ,1601 ,6 ,113 ,31.4433 ,8.67937 ,9.61215
epi end ,9 ,201 ,1801 ,6 ,313 ,14.9967 ,8.67937 ,10.1647
epi begin ,10 ,1 ,1801 ,6 ,313 ,14.9967 ,8.67937 ,10.4934
update best ,10 ,115 ,1915 ,6 ,428 ,8.50256 ,8.50256 ,10.5645
local optima ,10 ,116 ,1916 ,6 ,428 ,8.50256 ,8.50256 ,10.5646
new initTour ,10 ,116 ,1916 ,7 ,0 ,56.1085 ,8.50256 ,10.5647
epi end ,10 ,201 ,2001 ,7 ,85 ,39.1966 ,8.50256 ,11.6553
epi begin ,11 ,1 ,2001 ,7 ,85 ,39.1966 ,8.50256 ,12.1433
epi end ,11 ,201 ,2201 ,7 ,285 ,16.1794 ,8.50256 ,12.8683
epi begin ,12 ,1 ,2201 ,7 ,285 ,16.1794 ,8.50256 ,13.3019
update best ,12 ,174 ,2374 ,7 ,459 ,8.22279 ,8.22279 ,13.406
local optima ,12 ,175 ,2375 ,7 ,459 ,8.22279 ,8.22279 ,13.4061
new initTour ,12 ,175 ,2375 ,8 ,0 ,54.8838 ,8.22279 ,13.4062
epi end ,12 ,201 ,2401 ,8 ,26 ,46.4149 ,8.22279 ,13.7877
epi begin ,13 ,1 ,2401 ,8 ,26 ,46.4149 ,8.22279 ,14.1696
epi end ,13 ,201 ,2601 ,8 ,226 ,21.6917 ,8.22279 ,15.347
epi begin ,14 ,1 ,2601 ,8 ,226 ,21.6917 ,8.22279 ,15.7608
local optima ,14 ,199 ,2799 ,8 ,424 ,8.83108 ,8.22279 ,15.9638
new initTour ,14 ,199 ,2799 ,9 ,0 ,52.4773 ,8.22279 ,15.9639
epi end ,14 ,201 ,2801 ,9 ,2 ,51.9878 ,8.22279 ,15.9797
epi begin ,15 ,1 ,2801 ,9 ,2 ,51.9878 ,8.22279 ,16.3407
epi end ,15 ,201 ,3001 ,9 ,202 ,23.4244 ,8.22279 ,17.6263
epi begin ,16 ,1 ,3001 ,9 ,202 ,23.4244 ,8.22279 ,18.0306
epi end ,16 ,201 ,3201 ,9 ,402 ,10.7724 ,8.22279 ,18.3075
epi begin ,17 ,1 ,3201 ,9 ,402 ,10.7724 ,8.22279 ,18.663
