Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,50.7322 ,50.7322 ,0.000166
update best ,1 ,232 ,232 ,1 ,232 ,7.51018 ,7.51018 ,3.55831
local optima ,1 ,233 ,233 ,1 ,232 ,7.51018 ,7.51018 ,3.55843
new initTour ,1 ,233 ,233 ,2 ,0 ,45.9468 ,7.51018 ,3.55856
update best ,1 ,445 ,445 ,2 ,213 ,7.46237 ,7.46237 ,6.22891
local optima ,1 ,446 ,446 ,2 ,213 ,7.46237 ,7.46237 ,6.22903
new initTour ,1 ,446 ,446 ,3 ,0 ,46.4732 ,7.46237 ,6.22916
local optima ,1 ,668 ,668 ,3 ,222 ,7.54857 ,7.46237 ,9.05968
new initTour ,1 ,668 ,668 ,4 ,0 ,49.3006 ,7.46237 ,9.05983
epi end ,1 ,801 ,801 ,4 ,133 ,10.173 ,7.46237 ,12.1928
epi begin ,2 ,1 ,801 ,4 ,133 ,10.173 ,7.46237 ,17.3296
local optima ,2 ,234 ,1034 ,4 ,366 ,7.77685 ,7.46237 ,17.5411
new initTour ,2 ,234 ,1034 ,5 ,0 ,47.0921 ,7.46237 ,17.5412
epi end ,2 ,801 ,1601 ,5 ,567 ,27.4593 ,7.46237 ,38.2065
epi begin ,3 ,1 ,1601 ,5 ,567 ,27.4593 ,7.46237 ,45.6102
epi end ,3 ,801 ,2401 ,5 ,1367 ,13.8489 ,7.46237 ,52.9878
epi begin ,4 ,1 ,2401 ,5 ,1367 ,13.8489 ,7.46237 ,59.0947
local optima ,4 ,317 ,2717 ,5 ,1683 ,7.55633 ,7.46237 ,59.5976
new initTour ,4 ,317 ,2717 ,6 ,0 ,48.1877 ,7.46237 ,59.5977
learn ends ,4 ,322 ,2722 ,6 ,5 ,47.8842 ,7.46237 ,60.0118
