Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,55.1724 ,55.1724 ,0.000157
update best ,1 ,110 ,110 ,1 ,110 ,8.84755 ,8.84755 ,0.252112
local optima ,1 ,111 ,111 ,1 ,110 ,8.84755 ,8.84755 ,0.252178
new initTour ,1 ,111 ,111 ,2 ,0 ,57.7714 ,8.84755 ,0.252241
update best ,1 ,222 ,222 ,2 ,112 ,8.42826 ,8.42826 ,0.523543
local optima ,1 ,223 ,223 ,2 ,112 ,8.42826 ,8.42826 ,0.523606
new initTour ,1 ,223 ,223 ,3 ,0 ,51.1273 ,8.42826 ,0.52367
local optima ,1 ,323 ,323 ,3 ,100 ,8.69324 ,8.42826 ,0.760758
new initTour ,1 ,323 ,323 ,4 ,0 ,56.5776 ,8.42826 ,0.760825
local optima ,1 ,430 ,430 ,4 ,107 ,8.61081 ,8.42826 ,1.02587
new initTour ,1 ,430 ,430 ,5 ,0 ,57.4606 ,8.42826 ,1.02593
update best ,1 ,538 ,538 ,5 ,109 ,8.41499 ,8.41499 ,1.29428
local optima ,1 ,539 ,539 ,5 ,109 ,8.41499 ,8.41499 ,1.29435
new initTour ,1 ,539 ,539 ,6 ,0 ,60.9299 ,8.41499 ,1.29441
update best ,1 ,650 ,650 ,6 ,112 ,8.3192 ,8.3192 ,1.63417
local optima ,1 ,651 ,651 ,6 ,112 ,8.3192 ,8.3192 ,1.63423
new initTour ,1 ,651 ,651 ,7 ,0 ,56.647 ,8.3192 ,1.6343
local optima ,1 ,752 ,752 ,7 ,101 ,8.70421 ,8.3192 ,1.90947
new initTour ,1 ,752 ,752 ,8 ,0 ,55.7303 ,8.3192 ,1.90953
epi end ,1 ,801 ,801 ,8 ,49 ,14.1667 ,8.3192 ,2.15825
epi begin ,2 ,1 ,801 ,8 ,49 ,14.1667 ,8.3192 ,3.68536
update best ,2 ,137 ,937 ,8 ,186 ,8.2733 ,8.2733 ,3.73625
local optima ,2 ,138 ,938 ,8 ,186 ,8.2733 ,8.2733 ,3.73632
new initTour ,2 ,138 ,938 ,9 ,0 ,56.2937 ,8.2733 ,3.73638
local optima ,2 ,631 ,1431 ,9 ,493 ,8.89774 ,8.2733 ,5.54039
new initTour ,2 ,631 ,1431 ,10 ,0 ,54.7756 ,8.2733 ,5.54046
epi end ,2 ,801 ,1601 ,10 ,170 ,35.6406 ,8.2733 ,6.94986
epi begin ,3 ,1 ,1601 ,10 ,170 ,35.6406 ,8.2733 ,8.63969
update best ,3 ,374 ,1974 ,10 ,544 ,8.19674 ,8.19674 ,9.43015
local optima ,3 ,375 ,1975 ,10 ,544 ,8.19674 ,8.19674 ,9.43021
new initTour ,3 ,375 ,1975 ,11 ,0 ,53.55 ,8.19674 ,9.43027
epi end ,3 ,801 ,2401 ,11 ,426 ,15.2577 ,8.19674 ,11.5744
