Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,54.366 ,54.366 ,0.00016
update best ,1 ,104 ,104 ,1 ,104 ,8.76628 ,8.76628 ,0.214463
local optima ,1 ,105 ,105 ,1 ,104 ,8.76628 ,8.76628 ,0.21453
new initTour ,1 ,105 ,105 ,2 ,0 ,55.2578 ,8.76628 ,0.214592
update best ,1 ,215 ,215 ,2 ,111 ,8.52578 ,8.52578 ,0.451783
local optima ,1 ,216 ,216 ,2 ,111 ,8.52578 ,8.52578 ,0.451848
new initTour ,1 ,216 ,216 ,3 ,0 ,58.0942 ,8.52578 ,0.451909
update best ,1 ,328 ,328 ,3 ,113 ,8.52221 ,8.52221 ,0.688816
local optima ,1 ,329 ,329 ,3 ,113 ,8.52221 ,8.52221 ,0.688885
new initTour ,1 ,329 ,329 ,4 ,0 ,51.1395 ,8.52221 ,0.688949
epi end ,1 ,401 ,401 ,4 ,72 ,9.78268 ,8.52221 ,0.876858
epi begin ,2 ,1 ,401 ,4 ,72 ,9.78268 ,8.52221 ,1.30458
local optima ,2 ,37 ,437 ,4 ,108 ,8.82838 ,8.52221 ,1.31163
new initTour ,2 ,37 ,437 ,5 ,0 ,50.4712 ,8.52221 ,1.31169
epi end ,2 ,401 ,801 ,5 ,364 ,13.0745 ,8.52221 ,2.3709
epi begin ,3 ,1 ,801 ,5 ,364 ,13.0745 ,8.52221 ,2.90133
update best ,3 ,112 ,912 ,5 ,476 ,8.29332 ,8.29332 ,2.93548
local optima ,3 ,113 ,913 ,5 ,476 ,8.29332 ,8.29332 ,2.93555
new initTour ,3 ,113 ,913 ,6 ,0 ,52.1398 ,8.29332 ,2.9356
epi end ,3 ,401 ,1201 ,6 ,288 ,23.9009 ,8.29332 ,4.34201
epi begin ,4 ,1 ,1201 ,6 ,288 ,23.9009 ,8.29332 ,4.9383
local optima ,4 ,213 ,1413 ,6 ,500 ,8.92636 ,8.29332 ,5.10242
new initTour ,4 ,213 ,1413 ,7 ,0 ,56.1085 ,8.29332 ,5.10249
epi end ,4 ,401 ,1601 ,7 ,188 ,31.2427 ,8.29332 ,6.35369
epi begin ,5 ,1 ,1601 ,7 ,188 ,31.2427 ,8.29332 ,6.94847
local optima ,5 ,273 ,1873 ,7 ,460 ,9.38272 ,8.29332 ,7.28626
new initTour ,5 ,273 ,1873 ,8 ,0 ,54.8838 ,8.29332 ,7.28633
epi end ,5 ,401 ,2001 ,8 ,128 ,33.3421 ,8.29332 ,8.14278
epi begin ,6 ,1 ,2001 ,8 ,128 ,33.3421 ,8.29332 ,8.80581
local optima ,6 ,338 ,2338 ,8 ,465 ,8.52837 ,8.29332 ,9.31247
new initTour ,6 ,338 ,2338 ,9 ,0 ,52.4773 ,8.29332 ,9.31256
epi end ,6 ,401 ,2401 ,9 ,63 ,39.5493 ,8.29332 ,9.78346
epi begin ,7 ,1 ,2401 ,9 ,63 ,39.5493 ,8.29332 ,10.4133
epi end ,7 ,401 ,2801 ,9 ,463 ,8.95579 ,8.29332 ,11.0409
epi begin ,8 ,1 ,2801 ,9 ,463 ,8.95579 ,8.29332 ,11.5627
local optima ,8 ,13 ,2813 ,9 ,475 ,8.65208 ,8.29332 ,11.5648
new initTour ,8 ,13 ,2813 ,10 ,0 ,52.8173 ,8.29332 ,11.5649
epi end ,8 ,401 ,3201 ,10 ,388 ,12.6225 ,8.29332 ,12.8674
epi begin ,9 ,1 ,3201 ,10 ,388 ,12.6225 ,8.29332 ,13.3756
local optima ,9 ,106 ,3306 ,10 ,493 ,8.46034 ,8.29332 ,13.41
new initTour ,9 ,106 ,3306 ,11 ,0 ,56.6079 ,8.29332 ,13.4101
epi end ,9 ,401 ,3601 ,11 ,295 ,22.7248 ,8.29332 ,14.7647
epi begin ,10 ,1 ,3601 ,11 ,295 ,22.7248 ,8.29332 ,15.3384
local optima ,10 ,255 ,3855 ,11 ,549 ,9.03204 ,8.29332 ,15.5529
new initTour ,10 ,255 ,3855 ,12 ,0 ,59.1906 ,8.29332 ,15.5529
epi end ,10 ,401 ,4001 ,12 ,146 ,35.4569 ,8.29332 ,16.7285
epi begin ,11 ,1 ,4001 ,12 ,146 ,35.4569 ,8.29332 ,17.4512
local optima ,11 ,327 ,4327 ,12 ,472 ,8.58172 ,8.29332 ,17.9
new initTour ,11 ,327 ,4327 ,13 ,0 ,56.6632 ,8.29332 ,17.9001
epi end ,11 ,401 ,4401 ,13 ,74 ,38.0047 ,8.29332 ,18.4806
epi begin ,12 ,1 ,4401 ,13 ,74 ,38.0047 ,8.29332 ,19.1023
epi end ,12 ,401 ,4801 ,13 ,474 ,11.7223 ,8.29332 ,19.9153
epi begin ,13 ,1 ,4801 ,13 ,474 ,11.7223 ,8.29332 ,20.442
local optima ,13 ,54 ,4854 ,13 ,527 ,8.57804 ,8.29332 ,20.4559
new initTour ,13 ,54 ,4854 ,14 ,0 ,52.5012 ,8.29332 ,20.4559
epi end ,13 ,401 ,5201 ,14 ,347 ,16.0168 ,8.29332 ,21.8224
epi begin ,14 ,1 ,5201 ,14 ,347 ,16.0168 ,8.29332 ,22.4067
local optima ,14 ,131 ,5331 ,14 ,477 ,8.3936 ,8.29332 ,22.4637
new initTour ,14 ,131 ,5331 ,15 ,0 ,53.9736 ,8.29332 ,22.4638
epi end ,14 ,401 ,5601 ,15 ,270 ,24.1707 ,8.29332 ,23.9287
epi begin ,15 ,1 ,5601 ,15 ,270 ,24.1707 ,8.29332 ,24.5367
local optima ,15 ,302 ,5902 ,15 ,571 ,8.68243 ,8.29332 ,24.8453
new initTour ,15 ,302 ,5902 ,16 ,0 ,49.2289 ,8.29332 ,24.8454
epi end ,15 ,401 ,6001 ,16 ,99 ,32.0604 ,8.29332 ,25.4938
epi begin ,16 ,1 ,6001 ,16 ,99 ,32.0604 ,8.29332 ,26.1343
local optima ,16 ,304 ,6304 ,16 ,402 ,8.70963 ,8.29332 ,26.5137
new initTour ,16 ,304 ,6304 ,17 ,0 ,56.408 ,8.29332 ,26.5138
epi end ,16 ,401 ,6401 ,17 ,97 ,38.1885 ,8.29332 ,27.3133
epi begin ,17 ,1 ,6401 ,17 ,97 ,38.1885 ,8.29332 ,27.9335
