Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,49.8626 ,49.8626 ,0.000217
update best ,1 ,200 ,200 ,1 ,200 ,7.94717 ,7.94717 ,2.07844
epi end ,1 ,201 ,201 ,1 ,200 ,7.94717 ,7.94717 ,2.07845
update best ,2 ,22 ,222 ,1 ,222 ,7.85341 ,7.85341 ,2.78228
local optima ,2 ,23 ,223 ,1 ,222 ,7.85341 ,7.85341 ,2.78243
new initTour ,2 ,23 ,223 ,2 ,0 ,47.4805 ,7.85341 ,2.78258
epi end ,2 ,201 ,401 ,2 ,178 ,35.349 ,7.85341 ,9.16024
epi begin ,3 ,1 ,401 ,2 ,178 ,35.349 ,7.85341 ,10.6271
epi end ,3 ,201 ,601 ,2 ,378 ,29.2999 ,7.85341 ,15.4188
epi begin ,4 ,1 ,601 ,2 ,378 ,29.2999 ,7.85341 ,17.1433
epi end ,4 ,201 ,801 ,2 ,578 ,21.6871 ,7.85341 ,19.614
epi begin ,5 ,1 ,801 ,2 ,578 ,21.6871 ,7.85341 ,21.5235
epi end ,5 ,201 ,1001 ,2 ,778 ,15.8837 ,7.85341 ,22.919
epi begin ,6 ,1 ,1001 ,2 ,778 ,15.8837 ,7.85341 ,24.085
epi end ,6 ,201 ,1201 ,2 ,978 ,12.2895 ,7.85341 ,24.7844
epi begin ,7 ,1 ,1201 ,2 ,978 ,12.2895 ,7.85341 ,25.4336
epi end ,7 ,201 ,1401 ,2 ,1178 ,9.29461 ,7.85341 ,25.7548
epi begin ,8 ,1 ,1401 ,2 ,1178 ,9.29461 ,7.85341 ,26.1008
update best ,8 ,172 ,1572 ,2 ,1350 ,7.57403 ,7.57403 ,26.1931
local optima ,8 ,173 ,1573 ,2 ,1350 ,7.57403 ,7.57403 ,26.1932
new initTour ,8 ,173 ,1573 ,3 ,0 ,46.2831 ,7.57403 ,26.1934
epi end ,8 ,201 ,1601 ,3 ,28 ,43.6884 ,7.57403 ,27.4855
epi begin ,9 ,1 ,1601 ,3 ,28 ,43.6884 ,7.57403 ,27.8441
epi end ,9 ,201 ,1801 ,3 ,228 ,29.3757 ,7.57403 ,33.1712
epi begin ,10 ,1 ,1801 ,3 ,228 ,29.3757 ,7.57403 ,34.0652
epi end ,10 ,201 ,2001 ,3 ,428 ,21.2065 ,7.57403 ,36.4041
epi begin ,11 ,1 ,2001 ,3 ,428 ,21.2065 ,7.57403 ,37.5259
epi end ,11 ,201 ,2201 ,3 ,628 ,16.1721 ,7.57403 ,38.634
epi begin ,12 ,1 ,2201 ,3 ,628 ,16.1721 ,7.57403 ,39.7518
epi end ,12 ,201 ,2401 ,3 ,828 ,12.9645 ,7.57403 ,40.3874
epi begin ,13 ,1 ,2401 ,3 ,828 ,12.9645 ,7.57403 ,40.9836
epi end ,13 ,201 ,2601 ,3 ,1028 ,9.46109 ,7.57403 ,41.3094
epi begin ,14 ,1 ,2601 ,3 ,1028 ,9.46109 ,7.57403 ,41.6376
local optima ,14 ,116 ,2716 ,3 ,1143 ,7.6939 ,7.57403 ,41.7024
new initTour ,14 ,116 ,2716 ,4 ,0 ,47.5277 ,7.57403 ,41.7025
epi end ,14 ,201 ,2801 ,4 ,85 ,38.3509 ,7.57403 ,45.1325
epi begin ,15 ,1 ,2801 ,4 ,85 ,38.3509 ,7.57403 ,45.851
epi end ,15 ,201 ,3001 ,4 ,285 ,30.4459 ,7.57403 ,50.8448
epi begin ,16 ,1 ,3001 ,4 ,285 ,30.4459 ,7.57403 ,51.9122
epi end ,16 ,201 ,3201 ,4 ,485 ,22.0032 ,7.57403 ,54.4385
epi begin ,17 ,1 ,3201 ,4 ,485 ,22.0032 ,7.57403 ,55.8977
epi end ,17 ,201 ,3401 ,4 ,685 ,16.8286 ,7.57403 ,57.2625
epi begin ,18 ,1 ,3401 ,4 ,685 ,16.8286 ,7.57403 ,58.3882
epi end ,18 ,201 ,3601 ,4 ,885 ,11.908 ,7.57403 ,59.0599
epi begin ,19 ,1 ,3601 ,4 ,885 ,11.908 ,7.57403 ,59.7
epi end ,19 ,201 ,3801 ,4 ,1085 ,9.00288 ,7.57403 ,59.9229
epi begin ,20 ,1 ,3801 ,4 ,1085 ,9.00288 ,7.57403 ,60.2777
learn ends ,20 ,2 ,3802 ,4 ,1086 ,8.99283 ,7.57403 ,60.2785
