Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,49.3256 ,49.3256 ,0.000236
update best ,1 ,200 ,200 ,1 ,200 ,7.68346 ,7.68346 ,2.741
epi end ,1 ,201 ,201 ,1 ,200 ,7.68346 ,7.68346 ,2.74101
update best ,2 ,28 ,228 ,1 ,228 ,7.51457 ,7.51457 ,3.65517
local optima ,2 ,29 ,229 ,1 ,228 ,7.51457 ,7.51457 ,3.65529
new initTour ,2 ,29 ,229 ,2 ,0 ,48.1134 ,7.51457 ,3.65542
epi end ,2 ,201 ,401 ,2 ,172 ,39.2148 ,7.51457 ,12.5537
epi begin ,3 ,1 ,401 ,2 ,172 ,39.2148 ,7.51457 ,14.8679
epi end ,3 ,201 ,601 ,2 ,372 ,31.1475 ,7.51457 ,22.4157
epi begin ,4 ,1 ,601 ,2 ,372 ,31.1475 ,7.51457 ,25.4519
epi end ,4 ,201 ,801 ,2 ,572 ,24.1274 ,7.51457 ,29.5194
epi begin ,5 ,1 ,801 ,2 ,572 ,24.1274 ,7.51457 ,32.5578
epi end ,5 ,201 ,1001 ,2 ,772 ,20.1991 ,7.51457 ,34.9837
epi begin ,6 ,1 ,1001 ,2 ,772 ,20.1991 ,7.51457 ,37.0363
epi end ,6 ,201 ,1201 ,2 ,972 ,14.4642 ,7.51457 ,38.5025
epi begin ,7 ,1 ,1201 ,2 ,972 ,14.4642 ,7.51457 ,39.7996
epi end ,7 ,201 ,1401 ,2 ,1172 ,10.5203 ,7.51457 ,40.3859
epi begin ,8 ,1 ,1401 ,2 ,1172 ,10.5203 ,7.51457 ,41.0901
local optima ,8 ,197 ,1597 ,2 ,1368 ,7.70327 ,7.51457 ,41.276
new initTour ,8 ,197 ,1597 ,3 ,0 ,48.2814 ,7.51457 ,41.2761
epi end ,8 ,201 ,1601 ,3 ,4 ,47.9903 ,7.51457 ,41.5783
epi begin ,9 ,1 ,1601 ,3 ,4 ,47.9903 ,7.51457 ,41.9591
epi end ,9 ,201 ,1801 ,3 ,204 ,34.2818 ,7.51457 ,51.5164
epi begin ,10 ,1 ,1801 ,3 ,204 ,34.2818 ,7.51457 ,52.9439
epi end ,10 ,201 ,2001 ,3 ,404 ,27.5584 ,7.51457 ,58.7942
epi begin ,11 ,1 ,2001 ,3 ,404 ,27.5584 ,7.51457 ,61.1634
learn ends ,11 ,2 ,2002 ,3 ,405 ,27.508 ,7.51457 ,61.1879
