tourCount, initScore, optScore, bestScore, sec
1 ,50.7322 ,7.64388 ,7.64388 ,0.841821
2 ,45.9468 ,7.63893 ,7.63893 ,1.48357
3 ,46.4732 ,7.6537 ,7.63893 ,2.18205
4 ,49.3006 ,7.53531 ,7.53531 ,2.96166
5 ,47.0921 ,7.44209 ,7.44209 ,3.63347
6 ,48.1877 ,7.64926 ,7.44209 ,4.33266
7 ,48.185 ,7.58155 ,7.44209 ,5.02848
8 ,49.343 ,7.8761 ,7.44209 ,5.73548
9 ,49.8761 ,7.65022 ,7.44209 ,6.51892
10 ,48.4741 ,7.64867 ,7.44209 ,7.18786
11 ,50.1772 ,7.72288 ,7.44209 ,7.93599
12 ,48.0669 ,7.76904 ,7.44209 ,8.64181
13 ,47.4364 ,7.531 ,7.44209 ,9.31018
14 ,47.8085 ,7.52239 ,7.44209 ,10.0185
15 ,45.3573 ,7.71281 ,7.44209 ,10.619
16 ,48.4518 ,7.53942 ,7.44209 ,11.2942
17 ,47.0752 ,7.55665 ,7.44209 ,12.0185
18 ,49.7845 ,7.51686 ,7.44209 ,12.7407
19 ,47.1445 ,7.79835 ,7.44209 ,13.438
20 ,47.1865 ,7.70535 ,7.44209 ,14.0415
21 ,48.5708 ,7.795 ,7.44209 ,14.7475
22 ,45.7328 ,7.56495 ,7.44209 ,15.3912
23 ,47.7159 ,7.76758 ,7.44209 ,16.1021
24 ,48.5959 ,7.80857 ,7.44209 ,16.8508
25 ,49.6523 ,7.98663 ,7.44209 ,17.6815
26 ,46.3957 ,7.6788 ,7.44209 ,18.3497
27 ,47.228 ,7.67324 ,7.44209 ,19.0179
28 ,48.811 ,7.85003 ,7.44209 ,19.7646
29 ,45.5291 ,7.56748 ,7.44209 ,20.3683
30 ,49.3069 ,7.69848 ,7.44209 ,21.1232
31 ,46.5692 ,7.65673 ,7.44209 ,21.8109
32 ,46.2018 ,7.59761 ,7.44209 ,22.4982
33 ,49.4627 ,7.57309 ,7.44209 ,23.2343
34 ,48.4811 ,7.60419 ,7.44209 ,23.9812
35 ,46.5303 ,7.61129 ,7.44209 ,24.657
36 ,48.3683 ,7.64092 ,7.44209 ,25.3534
37 ,47.9983 ,7.60131 ,7.44209 ,26.0841
38 ,47.5443 ,7.72241 ,7.44209 ,26.7896
39 ,47.2787 ,7.5907 ,7.44209 ,27.4726
40 ,49.6281 ,7.81342 ,7.44209 ,28.2188
41 ,46.9312 ,7.73737 ,7.44209 ,28.8903
42 ,49.6792 ,7.69385 ,7.44209 ,29.6731
43 ,46.8463 ,7.63462 ,7.44209 ,30.349
44 ,49.5647 ,7.52035 ,7.44209 ,31.1033
45 ,45.9825 ,7.81906 ,7.44209 ,31.7889
46 ,47.5318 ,7.48157 ,7.44209 ,32.4385
47 ,48.0982 ,7.53842 ,7.44209 ,33.1529
48 ,47.9655 ,7.71082 ,7.44209 ,33.8486
49 ,48.3252 ,7.4984 ,7.44209 ,34.5889
50 ,46.4758 ,7.48225 ,7.44209 ,35.258
51 ,48.2422 ,7.81945 ,7.44209 ,35.9377
52 ,45.1152 ,7.84919 ,7.44209 ,36.5263
53 ,50.6171 ,7.94682 ,7.44209 ,37.2748
54 ,47.9746 ,7.63402 ,7.44209 ,37.9867
55 ,47.9236 ,7.58356 ,7.44209 ,38.6602
56 ,46.7882 ,7.48654 ,7.44209 ,39.3324
57 ,49.8992 ,7.61914 ,7.44209 ,40.1311
58 ,48.292 ,7.52538 ,7.44209 ,40.8421
59 ,46.7431 ,7.84607 ,7.44209 ,41.5005
60 ,47.587 ,7.82763 ,7.44209 ,42.1505
61 ,48.7989 ,7.55573 ,7.44209 ,42.9548
62 ,47.8971 ,7.64667 ,7.44209 ,43.6285
63 ,50.2276 ,7.79824 ,7.44209 ,44.3866
64 ,47.9347 ,7.75372 ,7.44209 ,45.0648
65 ,48.2564 ,7.44437 ,7.44209 ,45.788
66 ,50.4611 ,7.83673 ,7.44209 ,46.5893
67 ,49.9186 ,7.61908 ,7.44209 ,47.3782
68 ,48.4672 ,7.62458 ,7.44209 ,48.0915
69 ,47.2406 ,7.53811 ,7.44209 ,48.7813
70 ,45.4672 ,7.6823 ,7.44209 ,49.3782
71 ,49.8413 ,7.52515 ,7.44209 ,50.1679
72 ,48.0657 ,7.62341 ,7.44209 ,50.8303
73 ,49.6596 ,7.51782 ,7.44209 ,51.569
74 ,51.2954 ,7.84353 ,7.44209 ,52.4098
75 ,47.9708 ,7.72458 ,7.44209 ,53.1136
76 ,49.868 ,7.61911 ,7.44209 ,53.9302
77 ,47.3152 ,7.59707 ,7.44209 ,54.5754
78 ,48.2391 ,7.75204 ,7.44209 ,55.2829
79 ,49.3674 ,7.5823 ,7.44209 ,56.0252
80 ,47.0301 ,7.71057 ,7.44209 ,56.7148
81 ,48.7253 ,7.77191 ,7.44209 ,57.3983
82 ,51.0445 ,7.67677 ,7.44209 ,58.1949
83 ,46.7109 ,7.74435 ,7.44209 ,58.8648
84 ,48.3199 ,7.61625 ,7.44209 ,59.609
85 ,46.9484 ,7.46785 ,7.44209 ,60.2804
86 ,46.5305 ,7.49371 ,7.44209 ,60.9716
87 ,46.8937 ,7.63709 ,7.44209 ,61.5805
88 ,46.3095 ,7.65117 ,7.44209 ,62.2685
89 ,47.6587 ,7.56716 ,7.44209 ,62.9977
90 ,47.22 ,7.55282 ,7.44209 ,63.6644
91 ,45.7805 ,7.67363 ,7.44209 ,64.2794
92 ,46.8353 ,7.51981 ,7.44209 ,64.9612
93 ,47.9187 ,7.7913 ,7.44209 ,65.655
94 ,46.8032 ,7.59284 ,7.44209 ,66.3063
95 ,48.712 ,7.47804 ,7.44209 ,66.9908
96 ,44.7055 ,7.47758 ,7.44209 ,67.5996
97 ,47.6228 ,7.60089 ,7.44209 ,68.3153
98 ,48.6965 ,7.78318 ,7.44209 ,69.0172
99 ,47.1971 ,7.53014 ,7.44209 ,69.6951
100 ,48.2457 ,7.62853 ,7.44209 ,70.408
101 ,46.7466 ,7.56648 ,7.44209 ,71.0716
102 ,48.1473 ,7.66386 ,7.44209 ,71.7729
103 ,47.0362 ,7.45299 ,7.44209 ,72.4479
104 ,47.4281 ,7.7107 ,7.44209 ,73.0987
105 ,49.0659 ,7.57116 ,7.44209 ,73.8304
106 ,47.5635 ,7.74487 ,7.44209 ,74.4904
107 ,48.123 ,7.73435 ,7.44209 ,75.1745
108 ,48.3047 ,7.52636 ,7.44209 ,75.8987
109 ,48.1383 ,7.66874 ,7.44209 ,76.6142
110 ,48.9289 ,7.64308 ,7.44209 ,77.3043
111 ,47.2315 ,7.76392 ,7.44209 ,77.9811
112 ,47.7185 ,7.61016 ,7.44209 ,78.6961
113 ,49.6682 ,7.75594 ,7.44209 ,79.4122
114 ,48.8723 ,7.63314 ,7.44209 ,80.1993
115 ,50.2394 ,7.62228 ,7.44209 ,80.9843
116 ,47.2239 ,7.75068 ,7.44209 ,81.6494
117 ,48.1206 ,7.73787 ,7.44209 ,82.3338
118 ,49.3285 ,7.91437 ,7.44209 ,83.0973
119 ,47.3904 ,7.4445 ,7.44209 ,83.8063
120 ,47.4731 ,7.63576 ,7.44209 ,84.4396
121 ,47.1742 ,7.68383 ,7.44209 ,85.1502
122 ,46.7994 ,7.6428 ,7.44209 ,85.7864
123 ,48.8719 ,7.58072 ,7.44209 ,86.5155
124 ,47.6329 ,7.61469 ,7.44209 ,87.1716
125 ,48.4122 ,7.82704 ,7.44209 ,87.9333
126 ,50.586 ,7.75606 ,7.44209 ,88.7489
127 ,47.1314 ,7.70974 ,7.44209 ,89.4144
128 ,48.815 ,7.53868 ,7.44209 ,90.1421
129 ,48.1499 ,7.77255 ,7.44209 ,90.8247
130 ,46.6894 ,7.51017 ,7.44209 ,91.5206
131 ,49.5458 ,7.58245 ,7.44209 ,92.3002
132 ,48.4469 ,7.47546 ,7.44209 ,93.0389
133 ,51.0855 ,7.64546 ,7.44209 ,93.8121
134 ,48.339 ,7.48931 ,7.44209 ,94.5272
135 ,50.4186 ,7.65024 ,7.44209 ,95.2445
136 ,48.6489 ,7.77621 ,7.44209 ,95.9818
137 ,48.6186 ,7.45537 ,7.44209 ,96.7497
138 ,48.72 ,7.83776 ,7.44209 ,97.4661
139 ,50.6738 ,7.54933 ,7.44209 ,98.2169
140 ,49.275 ,7.57572 ,7.44209 ,98.8795
141 ,44.9746 ,7.64696 ,7.44209 ,99.4897
142 ,44.8502 ,7.6689 ,7.44209 ,100.09
143 ,44.4072 ,7.79512 ,7.44209 ,100.705
144 ,48.1768 ,7.57106 ,7.44209 ,101.352
145 ,46.5175 ,7.74282 ,7.44209 ,102.01
146 ,44.615 ,7.61174 ,7.44209 ,102.63
147 ,48.4568 ,7.67103 ,7.44209 ,103.299
148 ,50.9152 ,7.62888 ,7.44209 ,104.14
149 ,47.5885 ,7.53159 ,7.44209 ,104.803
150 ,47.4258 ,7.74109 ,7.44209 ,105.478
151 ,47.2809 ,7.77742 ,7.44209 ,106.118
152 ,50.7788 ,7.49194 ,7.44209 ,106.866
153 ,47.884 ,7.69475 ,7.44209 ,107.542
154 ,50.5651 ,7.78704 ,7.44209 ,108.319
155 ,46.9702 ,7.62469 ,7.44209 ,108.979
156 ,47.0251 ,7.57503 ,7.44209 ,109.678
157 ,45.7808 ,7.68809 ,7.44209 ,110.297
158 ,47.0152 ,7.54999 ,7.44209 ,110.963
159 ,47.5465 ,7.71403 ,7.44209 ,111.647
160 ,44.3519 ,7.46912 ,7.44209 ,112.217
161 ,48.5375 ,7.56729 ,7.44209 ,112.884
162 ,49.0729 ,7.59802 ,7.44209 ,113.585
163 ,45.8974 ,7.71638 ,7.44209 ,114.25
164 ,50.3897 ,7.74138 ,7.44209 ,114.952
165 ,46.0702 ,7.50356 ,7.44209 ,115.565
166 ,47.5988 ,7.73744 ,7.44209 ,116.227
167 ,48.6855 ,7.7469 ,7.44209 ,116.971
168 ,47.3085 ,7.71882 ,7.44209 ,117.635
169 ,49.4606 ,7.48028 ,7.44209 ,118.37
