Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,49.8626 ,49.8626 ,0.000158
update best ,1 ,211 ,211 ,1 ,211 ,7.71928 ,7.71928 ,2.35389
local optima ,1 ,212 ,212 ,1 ,211 ,7.71928 ,7.71928 ,2.35402
new initTour ,1 ,212 ,212 ,2 ,0 ,47.4805 ,7.71928 ,2.35417
update best ,1 ,429 ,429 ,2 ,218 ,7.63075 ,7.63075 ,4.59051
local optima ,1 ,430 ,430 ,2 ,218 ,7.63075 ,7.63075 ,4.59063
new initTour ,1 ,430 ,430 ,3 ,0 ,46.2831 ,7.63075 ,4.59075
update best ,1 ,677 ,677 ,3 ,248 ,7.56865 ,7.56865 ,6.58363
local optima ,1 ,678 ,678 ,3 ,248 ,7.56865 ,7.56865 ,6.58374
new initTour ,1 ,678 ,678 ,4 ,0 ,47.5277 ,7.56865 ,6.58387
local optima ,1 ,911 ,911 ,4 ,233 ,7.71152 ,7.56865 ,8.72012
new initTour ,1 ,911 ,911 ,5 ,0 ,48.2379 ,7.56865 ,8.72024
local optima ,1 ,1128 ,1128 ,5 ,217 ,7.66599 ,7.56865 ,10.9364
new initTour ,1 ,1128 ,1128 ,6 ,0 ,48.972 ,7.56865 ,10.9365
update best ,1 ,1351 ,1351 ,6 ,224 ,7.54195 ,7.54195 ,13.0937
local optima ,1 ,1352 ,1352 ,6 ,224 ,7.54195 ,7.54195 ,13.0938
new initTour ,1 ,1352 ,1352 ,7 ,0 ,49.9528 ,7.54195 ,13.094
local optima ,1 ,1584 ,1584 ,7 ,232 ,7.57833 ,7.54195 ,15.4162
new initTour ,1 ,1584 ,1584 ,8 ,0 ,47.248 ,7.54195 ,15.4163
local optima ,1 ,1798 ,1798 ,8 ,214 ,7.74837 ,7.54195 ,17.5812
new initTour ,1 ,1798 ,1798 ,9 ,0 ,46.7905 ,7.54195 ,17.5813
local optima ,1 ,2029 ,2029 ,9 ,231 ,7.60481 ,7.54195 ,19.7013
new initTour ,1 ,2029 ,2029 ,10 ,0 ,48.5557 ,7.54195 ,19.7015
local optima ,1 ,2251 ,2251 ,10 ,222 ,7.62937 ,7.54195 ,21.9161
new initTour ,1 ,2251 ,2251 ,11 ,0 ,48.0115 ,7.54195 ,21.9162
local optima ,1 ,2471 ,2471 ,11 ,220 ,7.64612 ,7.54195 ,24.101
new initTour ,1 ,2471 ,2471 ,12 ,0 ,48.1053 ,7.54195 ,24.1011
local optima ,1 ,2686 ,2686 ,12 ,215 ,7.76106 ,7.54195 ,26.212
new initTour ,1 ,2686 ,2686 ,13 ,0 ,47.685 ,7.54195 ,26.2121
