Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,47.1045 ,47.1045 ,0.000169
update best ,1 ,200 ,200 ,1 ,200 ,8.06079 ,8.06079 ,1.46192
epi end ,1 ,201 ,201 ,1 ,200 ,8.06079 ,8.06079 ,1.46192
update best ,2 ,41 ,241 ,1 ,241 ,7.67635 ,7.67635 ,1.87951
local optima ,2 ,42 ,242 ,1 ,241 ,7.67635 ,7.67635 ,1.87963
new initTour ,2 ,42 ,242 ,2 ,0 ,49.6238 ,7.67635 ,1.87974
epi end ,2 ,201 ,401 ,2 ,159 ,38.7898 ,7.67635 ,6.49982
epi begin ,3 ,1 ,401 ,2 ,159 ,38.7898 ,7.67635 ,7.25621
epi end ,3 ,201 ,601 ,2 ,359 ,31.1693 ,7.67635 ,10.8881
epi begin ,4 ,1 ,601 ,2 ,359 ,31.1693 ,7.67635 ,11.9316
epi end ,4 ,201 ,801 ,2 ,559 ,25.0685 ,7.67635 ,14.1221
epi begin ,5 ,1 ,801 ,2 ,559 ,25.0685 ,7.67635 ,15.2125
epi end ,5 ,201 ,1001 ,2 ,759 ,17.9245 ,7.67635 ,16.15
epi begin ,6 ,1 ,1001 ,2 ,759 ,17.9245 ,7.67635 ,16.8598
epi end ,6 ,201 ,1201 ,2 ,959 ,13.4046 ,7.67635 ,17.4029
epi begin ,7 ,1 ,1201 ,2 ,959 ,13.4046 ,7.67635 ,17.8383
epi end ,7 ,201 ,1401 ,2 ,1159 ,8.91124 ,7.67635 ,18.0071
epi begin ,8 ,1 ,1401 ,2 ,1159 ,8.91124 ,7.67635 ,18.2361
local optima ,8 ,72 ,1472 ,2 ,1230 ,7.74897 ,7.67635 ,18.2587
new initTour ,8 ,72 ,1472 ,3 ,0 ,48.2395 ,7.67635 ,18.2588
epi end ,8 ,201 ,1601 ,3 ,129 ,37.8679 ,7.67635 ,21.77
epi begin ,9 ,1 ,1601 ,3 ,129 ,37.8679 ,7.67635 ,22.3741
epi end ,9 ,201 ,1801 ,3 ,329 ,27.8164 ,7.67635 ,25.6452
epi begin ,10 ,1 ,1801 ,3 ,329 ,27.8164 ,7.67635 ,26.5334
epi end ,10 ,201 ,2001 ,3 ,529 ,19.7045 ,7.67635 ,27.9998
epi begin ,11 ,1 ,2001 ,3 ,529 ,19.7045 ,7.67635 ,28.9907
epi end ,11 ,201 ,2201 ,3 ,729 ,15.4047 ,7.67635 ,29.7062
