Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,47.1045 ,47.1045 ,0.000149
update best ,1 ,209 ,209 ,1 ,209 ,7.63959 ,7.63959 ,2.34789
local optima ,1 ,210 ,210 ,1 ,209 ,7.63959 ,7.63959 ,2.34801
new initTour ,1 ,210 ,210 ,2 ,0 ,49.6238 ,7.63959 ,2.34813
update best ,1 ,446 ,446 ,2 ,237 ,7.60369 ,7.60369 ,4.55751
local optima ,1 ,447 ,447 ,2 ,237 ,7.60369 ,7.60369 ,4.55763
new initTour ,1 ,447 ,447 ,3 ,0 ,48.2395 ,7.60369 ,4.55775
local optima ,1 ,668 ,668 ,3 ,221 ,7.66691 ,7.60369 ,6.86549
new initTour ,1 ,668 ,668 ,4 ,0 ,48.8225 ,7.60369 ,6.86562
update best ,1 ,889 ,889 ,4 ,222 ,7.46863 ,7.46863 ,9.30697
local optima ,1 ,890 ,890 ,4 ,222 ,7.46863 ,7.46863 ,9.30708
new initTour ,1 ,890 ,890 ,5 ,0 ,48.3796 ,7.46863 ,9.3072
local optima ,1 ,1105 ,1105 ,5 ,215 ,7.67957 ,7.46863 ,11.5558
new initTour ,1 ,1105 ,1105 ,6 ,0 ,46.3105 ,7.46863 ,11.556
local optima ,1 ,1328 ,1328 ,6 ,223 ,7.55366 ,7.46863 ,13.5602
new initTour ,1 ,1328 ,1328 ,7 ,0 ,48.1431 ,7.46863 ,13.5604
local optima ,1 ,1561 ,1561 ,7 ,233 ,7.54179 ,7.46863 ,15.8636
new initTour ,1 ,1561 ,1561 ,8 ,0 ,47.6027 ,7.46863 ,15.8638
local optima ,1 ,1776 ,1776 ,8 ,215 ,7.81834 ,7.46863 ,17.8809
new initTour ,1 ,1776 ,1776 ,9 ,0 ,46.1279 ,7.46863 ,17.881
local optima ,1 ,2001 ,2001 ,9 ,225 ,7.69646 ,7.46863 ,19.8283
new initTour ,1 ,2001 ,2001 ,10 ,0 ,48.5566 ,7.46863 ,19.8285
local optima ,1 ,2233 ,2233 ,10 ,232 ,7.74426 ,7.46863 ,22.1602
new initTour ,1 ,2233 ,2233 ,11 ,0 ,46.5683 ,7.46863 ,22.1604
local optima ,1 ,2441 ,2441 ,11 ,208 ,7.77213 ,7.46863 ,24.1184
new initTour ,1 ,2441 ,2441 ,12 ,0 ,47.0575 ,7.46863 ,24.1185
local optima ,1 ,2655 ,2655 ,12 ,214 ,7.58574 ,7.46863 ,25.8979
new initTour ,1 ,2655 ,2655 ,13 ,0 ,48.9108 ,7.46863 ,25.8981
local optima ,1 ,2883 ,2883 ,13 ,228 ,7.58419 ,7.46863 ,28.1897
new initTour ,1 ,2883 ,2883 ,14 ,0 ,50.2855 ,7.46863 ,28.1898
local optima ,1 ,3108 ,3108 ,14 ,225 ,7.71125 ,7.46863 ,30.5974
new initTour ,1 ,3108 ,3108 ,15 ,0 ,46.5398 ,7.46863 ,30.5975
local optima ,1 ,3332 ,3332 ,15 ,224 ,7.70377 ,7.46863 ,32.671
new initTour ,1 ,3332 ,3332 ,16 ,0 ,49.0734 ,7.46863 ,32.6712
local optima ,1 ,3556 ,3556 ,16 ,224 ,7.62784 ,7.46863 ,35.0913
new initTour ,1 ,3556 ,3556 ,17 ,0 ,48.9327 ,7.46863 ,35.0914
local optima ,1 ,3776 ,3776 ,17 ,220 ,7.58217 ,7.46863 ,37.4717
new initTour ,1 ,3776 ,3776 ,18 ,0 ,47.8079 ,7.46863 ,37.4718
local optima ,1 ,3986 ,3986 ,18 ,210 ,7.79704 ,7.46863 ,39.5946
new initTour ,1 ,3986 ,3986 ,19 ,0 ,47.2053 ,7.46863 ,39.5947
local optima ,1 ,4208 ,4208 ,19 ,222 ,7.54011 ,7.46863 ,41.7527
new initTour ,1 ,4208 ,4208 ,20 ,0 ,46.9388 ,7.46863 ,41.7529
local optima ,1 ,4426 ,4426 ,20 ,218 ,7.72041 ,7.46863 ,44.0226
new initTour ,1 ,4426 ,4426 ,21 ,0 ,49.2044 ,7.46863 ,44.0228
local optima ,1 ,4654 ,4654 ,21 ,228 ,7.71218 ,7.46863 ,46.4944
new initTour ,1 ,4654 ,4654 ,22 ,0 ,48.2223 ,7.46863 ,46.4945
local optima ,1 ,4867 ,4867 ,22 ,213 ,7.58518 ,7.46863 ,48.7218
new initTour ,1 ,4867 ,4867 ,23 ,0 ,46.7551 ,7.46863 ,48.7219
local optima ,1 ,5087 ,5087 ,23 ,220 ,7.62488 ,7.46863 ,50.7542
new initTour ,1 ,5087 ,5087 ,24 ,0 ,47.4891 ,7.46863 ,50.7543
local optima ,1 ,5308 ,5308 ,24 ,221 ,7.73815 ,7.46863 ,52.9921
new initTour ,1 ,5308 ,5308 ,25 ,0 ,47.846 ,7.46863 ,52.9923
local optima ,1 ,5519 ,5519 ,25 ,211 ,7.74113 ,7.46863 ,55.2174
new initTour ,1 ,5519 ,5519 ,26 ,0 ,50.1252 ,7.46863 ,55.2175
local optima ,1 ,5741 ,5741 ,26 ,222 ,7.81734 ,7.46863 ,57.8643
new initTour ,1 ,5741 ,5741 ,27 ,0 ,46.8974 ,7.46863 ,57.8644
local optima ,1 ,5958 ,5958 ,27 ,217 ,7.96882 ,7.46863 ,59.911
new initTour ,1 ,5958 ,5958 ,28 ,0 ,49.5946 ,7.46863 ,59.9111
local optima ,1 ,6193 ,6193 ,28 ,235 ,7.7052 ,7.46863 ,62.2714
new initTour ,1 ,6193 ,6193 ,29 ,0 ,49.6199 ,7.46863 ,62.2716
epi end ,1 ,6401 ,6401 ,29 ,208 ,7.91098 ,7.46863 ,64.5028
epi begin ,2 ,1 ,6401 ,29 ,208 ,7.91098 ,7.46863 ,113.254
local optima ,2 ,32 ,6432 ,29 ,239 ,7.77867 ,7.46863 ,113.261
new initTour ,2 ,32 ,6432 ,30 ,0 ,48.5023 ,7.46863 ,113.261
local optima ,2 ,1988 ,8388 ,30 ,1956 ,7.66808 ,7.46863 ,145.897
new initTour ,2 ,1988 ,8388 ,31 ,0 ,49.1145 ,7.46863 ,145.897
local optima ,2 ,3968 ,10368 ,31 ,1980 ,7.92451 ,7.46863 ,175.527
new initTour ,2 ,3968 ,10368 ,32 ,0 ,49.0689 ,7.46863 ,175.527
local optima ,2 ,5984 ,12384 ,32 ,2016 ,7.86053 ,7.46863 ,206.433
new initTour ,2 ,5984 ,12384 ,33 ,0 ,50.863 ,7.46863 ,206.433
epi end ,2 ,6401 ,12801 ,33 ,417 ,36.6299 ,7.46863 ,225.006
epi begin ,3 ,1 ,12801 ,33 ,417 ,36.6299 ,7.46863 ,287.419
local optima ,3 ,2183 ,14983 ,33 ,2599 ,7.87792 ,7.46863 ,303.982
new initTour ,3 ,2183 ,14983 ,34 ,0 ,45.1038 ,7.46863 ,303.982
local optima ,3 ,4621 ,17421 ,34 ,2438 ,7.77678 ,7.46863 ,333.013
new initTour ,3 ,4621 ,17421 ,35 ,0 ,48.1713 ,7.46863 ,333.013
epi end ,3 ,6401 ,19201 ,35 ,1780 ,18.3799 ,7.46863 ,372.882
epi begin ,4 ,1 ,19201 ,35 ,1780 ,18.3799 ,7.46863 ,430.431
