Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,47.1045 ,47.1045 ,0.000174
update best ,1 ,214 ,214 ,1 ,214 ,7.82669 ,7.82669 ,2.90392
local optima ,1 ,215 ,215 ,1 ,214 ,7.82669 ,7.82669 ,2.90405
new initTour ,1 ,215 ,215 ,2 ,0 ,49.6238 ,7.82669 ,2.90418
local optima ,1 ,435 ,435 ,2 ,220 ,7.90058 ,7.82669 ,5.88254
new initTour ,1 ,435 ,435 ,3 ,0 ,48.2395 ,7.82669 ,5.88268
update best ,1 ,649 ,649 ,3 ,215 ,7.76798 ,7.76798 ,8.93012
local optima ,1 ,650 ,650 ,3 ,215 ,7.76798 ,7.76798 ,8.93024
new initTour ,1 ,650 ,650 ,4 ,0 ,48.8225 ,7.76798 ,8.93037
local optima ,1 ,865 ,865 ,4 ,215 ,7.80903 ,7.76798 ,11.9541
new initTour ,1 ,865 ,865 ,5 ,0 ,48.3796 ,7.76798 ,11.9543
update best ,1 ,1097 ,1097 ,5 ,233 ,7.50496 ,7.50496 ,14.9182
local optima ,1 ,1098 ,1098 ,5 ,233 ,7.50496 ,7.50496 ,14.9183
new initTour ,1 ,1098 ,1098 ,6 ,0 ,46.3105 ,7.50496 ,14.9185
local optima ,1 ,1318 ,1318 ,6 ,220 ,7.79199 ,7.50496 ,17.5922
new initTour ,1 ,1318 ,1318 ,7 ,0 ,48.1431 ,7.50496 ,17.5923
local optima ,1 ,1544 ,1544 ,7 ,226 ,7.67902 ,7.50496 ,20.3723
new initTour ,1 ,1544 ,1544 ,8 ,0 ,47.6027 ,7.50496 ,20.3724
local optima ,1 ,1774 ,1774 ,8 ,230 ,7.54262 ,7.50496 ,23.2552
new initTour ,1 ,1774 ,1774 ,9 ,0 ,46.1279 ,7.50496 ,23.2554
local optima ,1 ,2002 ,2002 ,9 ,228 ,7.58527 ,7.50496 ,25.7786
new initTour ,1 ,2002 ,2002 ,10 ,0 ,48.5566 ,7.50496 ,25.7787
update best ,1 ,2231 ,2231 ,10 ,230 ,7.49629 ,7.49629 ,28.678
local optima ,1 ,2232 ,2232 ,10 ,230 ,7.49629 ,7.49629 ,28.6782
new initTour ,1 ,2232 ,2232 ,11 ,0 ,46.5683 ,7.49629 ,28.6783
local optima ,1 ,2447 ,2447 ,11 ,215 ,7.69834 ,7.49629 ,31.1389
new initTour ,1 ,2447 ,2447 ,12 ,0 ,47.0575 ,7.49629 ,31.1391
local optima ,1 ,2668 ,2668 ,12 ,221 ,7.64536 ,7.49629 ,33.3894
new initTour ,1 ,2668 ,2668 ,13 ,0 ,48.9108 ,7.49629 ,33.3895
local optima ,1 ,2885 ,2885 ,13 ,217 ,7.54789 ,7.49629 ,36.1744
new initTour ,1 ,2885 ,2885 ,14 ,0 ,50.2855 ,7.49629 ,36.1745
local optima ,1 ,3110 ,3110 ,14 ,225 ,7.66126 ,7.49629 ,39.1009
new initTour ,1 ,3110 ,3110 ,15 ,0 ,46.5398 ,7.49629 ,39.101
epi end ,1 ,3201 ,3201 ,15 ,91 ,12.9886 ,7.49629 ,41.564
epi begin ,2 ,1 ,3201 ,15 ,91 ,12.9886 ,7.49629 ,68.8086
learn ends ,2 ,2 ,3202 ,15 ,92 ,12.9689 ,7.49629 ,68.8139
