Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,49.3256 ,49.3256 ,0.000215
update best ,1 ,220 ,220 ,1 ,220 ,7.69747 ,7.69747 ,2.86125
local optima ,1 ,221 ,221 ,1 ,220 ,7.69747 ,7.69747 ,2.86137
new initTour ,1 ,221 ,221 ,2 ,0 ,48.1134 ,7.69747 ,2.86151
local optima ,1 ,448 ,448 ,2 ,227 ,7.69812 ,7.69747 ,5.68179
new initTour ,1 ,448 ,448 ,3 ,0 ,48.2814 ,7.69747 ,5.68196
local optima ,1 ,671 ,671 ,3 ,223 ,7.76115 ,7.69747 ,8.33099
new initTour ,1 ,671 ,671 ,4 ,0 ,46.6976 ,7.69747 ,8.33111
update best ,1 ,884 ,884 ,4 ,214 ,7.60911 ,7.60911 ,10.696
local optima ,1 ,885 ,885 ,4 ,214 ,7.60911 ,7.60911 ,10.6961
new initTour ,1 ,885 ,885 ,5 ,0 ,48.5264 ,7.60911 ,10.6963
local optima ,1 ,1094 ,1094 ,5 ,209 ,7.681 ,7.60911 ,13.4832
new initTour ,1 ,1094 ,1094 ,6 ,0 ,47.331 ,7.60911 ,13.4833
update best ,1 ,1311 ,1311 ,6 ,218 ,7.57846 ,7.57846 ,16.0081
local optima ,1 ,1312 ,1312 ,6 ,218 ,7.57846 ,7.57846 ,16.0082
new initTour ,1 ,1312 ,1312 ,7 ,0 ,48.1862 ,7.57846 ,16.0084
local optima ,1 ,1524 ,1524 ,7 ,212 ,7.5971 ,7.57846 ,18.5671
new initTour ,1 ,1524 ,1524 ,8 ,0 ,48.9542 ,7.57846 ,18.5673
local optima ,1 ,1753 ,1753 ,8 ,229 ,7.71613 ,7.57846 ,21.4772
new initTour ,1 ,1753 ,1753 ,9 ,0 ,44.8184 ,7.57846 ,21.4773
update best ,1 ,1980 ,1980 ,9 ,228 ,7.50639 ,7.50639 ,23.7568
local optima ,1 ,1981 ,1981 ,9 ,228 ,7.50639 ,7.50639 ,23.7569
new initTour ,1 ,1981 ,1981 ,10 ,0 ,49.492 ,7.50639 ,23.757
local optima ,1 ,2198 ,2198 ,10 ,217 ,7.5424 ,7.50639 ,26.6474
new initTour ,1 ,2198 ,2198 ,11 ,0 ,48.2447 ,7.50639 ,26.6475
local optima ,1 ,2417 ,2417 ,11 ,219 ,7.64871 ,7.50639 ,29.3039
new initTour ,1 ,2417 ,2417 ,12 ,0 ,48.1572 ,7.50639 ,29.3041
local optima ,1 ,2632 ,2632 ,12 ,215 ,7.62936 ,7.50639 ,32.0097
new initTour ,1 ,2632 ,2632 ,13 ,0 ,47.6365 ,7.50639 ,32.0098
local optima ,1 ,2850 ,2850 ,13 ,218 ,7.65431 ,7.50639 ,34.8039
new initTour ,1 ,2850 ,2850 ,14 ,0 ,48.3801 ,7.50639 ,34.8041
local optima ,1 ,3068 ,3068 ,14 ,218 ,7.71134 ,7.50639 ,37.7645
new initTour ,1 ,3068 ,3068 ,15 ,0 ,49.0794 ,7.50639 ,37.7646
epi end ,1 ,3201 ,3201 ,15 ,133 ,10.1091 ,7.50639 ,40.6397
epi begin ,2 ,1 ,3201 ,15 ,133 ,10.1091 ,7.50639 ,69.1425
learn ends ,2 ,2 ,3202 ,15 ,134 ,10.0958 ,7.50639 ,69.1445
