Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,49.3256 ,49.3256 ,0.000189
update best ,1 ,216 ,216 ,1 ,216 ,7.48973 ,7.48973 ,1.29444
local optima ,1 ,217 ,217 ,1 ,216 ,7.48973 ,7.48973 ,1.29455
new initTour ,1 ,217 ,217 ,2 ,0 ,48.1134 ,7.48973 ,1.29465
local optima ,1 ,447 ,447 ,2 ,230 ,7.84283 ,7.48973 ,2.67024
new initTour ,1 ,447 ,447 ,3 ,0 ,48.2814 ,7.48973 ,2.67035
local optima ,1 ,675 ,675 ,3 ,228 ,7.64451 ,7.48973 ,3.96521
new initTour ,1 ,675 ,675 ,4 ,0 ,46.6976 ,7.48973 ,3.9653
local optima ,1 ,895 ,895 ,4 ,220 ,7.5355 ,7.48973 ,5.12331
new initTour ,1 ,895 ,895 ,5 ,0 ,48.5264 ,7.48973 ,5.12341
local optima ,1 ,1129 ,1129 ,5 ,234 ,7.74056 ,7.48973 ,6.43457
new initTour ,1 ,1129 ,1129 ,6 ,0 ,47.331 ,7.48973 ,6.43467
local optima ,1 ,1344 ,1344 ,6 ,215 ,7.61387 ,7.48973 ,7.68808
new initTour ,1 ,1344 ,1344 ,7 ,0 ,48.1862 ,7.48973 ,7.68818
local optima ,1 ,1567 ,1567 ,7 ,223 ,7.65589 ,7.48973 ,8.92169
new initTour ,1 ,1567 ,1567 ,8 ,0 ,48.9542 ,7.48973 ,8.92179
epi end ,1 ,1601 ,1601 ,8 ,34 ,27.9303 ,7.48973 ,9.86016
epi begin ,2 ,1 ,1601 ,8 ,34 ,27.9303 ,7.48973 ,13.2561
epi end ,2 ,1601 ,3201 ,8 ,1634 ,14.1529 ,7.48973 ,23.0858
epi begin ,3 ,1 ,3201 ,8 ,1634 ,14.1529 ,7.48973 ,26.6138
local optima ,3 ,826 ,4026 ,8 ,2459 ,7.60226 ,7.48973 ,27.557
new initTour ,3 ,826 ,4026 ,9 ,0 ,44.8184 ,7.48973 ,27.5571
epi end ,3 ,1601 ,4801 ,9 ,775 ,25.8813 ,7.48973 ,40.469
epi begin ,4 ,1 ,4801 ,9 ,775 ,25.8813 ,7.48973 ,44.4425
local optima ,4 ,1128 ,5928 ,9 ,1902 ,7.71196 ,7.48973 ,48.2221
new initTour ,4 ,1128 ,5928 ,10 ,0 ,49.492 ,7.48973 ,48.2223
epi end ,4 ,1601 ,6401 ,10 ,473 ,29.8575 ,7.48973 ,57.3543
epi begin ,5 ,1 ,6401 ,10 ,473 ,29.8575 ,7.48973 ,61.5858
learn ends ,5 ,2 ,6402 ,10 ,474 ,29.7993 ,7.48973 ,61.5994
