Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,54.3423 ,54.3423 ,0.0001
update best ,1 ,93 ,93 ,1 ,93 ,8.68271 ,8.68271 ,0.320149
local optima ,1 ,94 ,94 ,1 ,93 ,8.68271 ,8.68271 ,0.320214
new initTour ,1 ,94 ,94 ,2 ,0 ,56.1358 ,8.68271 ,0.320283
epi end ,1 ,201 ,201 ,2 ,107 ,8.84471 ,8.68271 ,0.684024
epi begin ,2 ,1 ,201 ,2 ,107 ,8.84471 ,8.68271 ,0.993331
local optima ,2 ,1 ,201 ,2 ,107 ,8.84471 ,8.68271 ,0.993426
new initTour ,2 ,1 ,201 ,3 ,0 ,56.4428 ,8.68271 ,0.993497
epi end ,2 ,201 ,401 ,3 ,200 ,27.0553 ,8.68271 ,2.74272
epi begin ,3 ,1 ,401 ,3 ,200 ,27.0553 ,8.68271 ,3.27303
epi end ,3 ,201 ,601 ,3 ,400 ,9.99443 ,8.68271 ,3.5103
epi begin ,4 ,1 ,601 ,3 ,400 ,9.99443 ,8.68271 ,3.89592
update best ,4 ,18 ,618 ,3 ,418 ,8.55514 ,8.55514 ,3.89981
local optima ,4 ,19 ,619 ,3 ,418 ,8.55514 ,8.55514 ,3.89996
new initTour ,4 ,19 ,619 ,4 ,0 ,55.2817 ,8.55514 ,3.90006
epi end ,4 ,201 ,801 ,4 ,182 ,27.2526 ,8.55514 ,5.29044
epi begin ,5 ,1 ,801 ,4 ,182 ,27.2526 ,8.55514 ,5.82122
epi end ,5 ,201 ,1001 ,4 ,382 ,12.0657 ,8.55514 ,6.18464
epi begin ,6 ,1 ,1001 ,4 ,382 ,12.0657 ,8.55514 ,6.60368
local optima ,6 ,64 ,1064 ,4 ,445 ,8.68679 ,8.55514 ,6.62773
new initTour ,6 ,64 ,1064 ,5 ,0 ,58.2025 ,8.55514 ,6.6278
epi end ,6 ,201 ,1201 ,5 ,137 ,31.0365 ,8.55514 ,8.02967
epi begin ,7 ,1 ,1201 ,5 ,137 ,31.0365 ,8.55514 ,8.66522
epi end ,7 ,201 ,1401 ,5 ,337 ,15.2738 ,8.55514 ,9.19307
epi begin ,8 ,1 ,1401 ,5 ,337 ,15.2738 ,8.55514 ,9.60246
local optima ,8 ,105 ,1505 ,5 ,441 ,8.59742 ,8.55514 ,9.65746
new initTour ,8 ,105 ,1505 ,6 ,0 ,57.6584 ,8.55514 ,9.65753
epi end ,8 ,201 ,1601 ,6 ,96 ,36.5327 ,8.55514 ,10.7782
epi begin ,9 ,1 ,1601 ,6 ,96 ,36.5327 ,8.55514 ,11.299
epi end ,9 ,201 ,1801 ,6 ,296 ,17.6778 ,8.55514 ,11.8915
epi begin ,10 ,1 ,1801 ,6 ,296 ,17.6778 ,8.55514 ,12.3069
local optima ,10 ,157 ,1957 ,6 ,452 ,8.74033 ,8.55514 ,12.4092
new initTour ,10 ,157 ,1957 ,7 ,0 ,57.9618 ,8.55514 ,12.4092
epi end ,10 ,201 ,2001 ,7 ,44 ,46.4737 ,8.55514 ,13.1229
epi begin ,11 ,1 ,2001 ,7 ,44 ,46.4737 ,8.55514 ,13.5187
epi end ,11 ,201 ,2201 ,7 ,244 ,21.9252 ,8.55514 ,14.5438
epi begin ,12 ,1 ,2201 ,7 ,244 ,21.9252 ,8.55514 ,14.976
local optima ,12 ,196 ,2396 ,7 ,439 ,8.56967 ,8.55514 ,15.1689
new initTour ,12 ,196 ,2396 ,8 ,0 ,60.8684 ,8.55514 ,15.169
epi end ,12 ,201 ,2401 ,8 ,5 ,59.0444 ,8.55514 ,15.2812
epi begin ,13 ,1 ,2401 ,8 ,5 ,59.0444 ,8.55514 ,15.6758
epi end ,13 ,201 ,2601 ,8 ,205 ,22.324 ,8.55514 ,17.1319
epi begin ,14 ,1 ,2601 ,8 ,205 ,22.324 ,8.55514 ,17.6591
epi end ,14 ,201 ,2801 ,8 ,405 ,9.97625 ,8.55514 ,17.9154
epi begin ,15 ,1 ,2801 ,8 ,405 ,9.97625 ,8.55514 ,18.2962
update best ,15 ,53 ,2853 ,8 ,458 ,8.50839 ,8.50839 ,18.3107
local optima ,15 ,54 ,2854 ,8 ,458 ,8.50839 ,8.50839 ,18.3107
new initTour ,15 ,54 ,2854 ,9 ,0 ,56.0668 ,8.50839 ,18.3108
epi end ,15 ,201 ,3001 ,9 ,147 ,31.3511 ,8.50839 ,19.6998
epi begin ,16 ,1 ,3001 ,9 ,147 ,31.3511 ,8.50839 ,20.2041
epi end ,16 ,201 ,3201 ,9 ,347 ,15.3759 ,8.50839 ,20.7102
epi begin ,17 ,1 ,3201 ,9 ,347 ,15.3759 ,8.50839 ,21.0863
local optima ,17 ,101 ,3301 ,9 ,447 ,8.99929 ,8.50839 ,21.1349
new initTour ,17 ,101 ,3301 ,10 ,0 ,56.9027 ,8.50839 ,21.135
epi end ,17 ,201 ,3401 ,10 ,100 ,30.0322 ,8.50839 ,22.2491
epi begin ,18 ,1 ,3401 ,10 ,100 ,30.0322 ,8.50839 ,22.7424
epi end ,18 ,201 ,3601 ,10 ,300 ,13.7467 ,8.50839 ,23.1716
