Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,47.1045 ,47.1045 ,0.000156
update best ,1 ,230 ,230 ,1 ,230 ,7.57635 ,7.57635 ,2.06424
local optima ,1 ,231 ,231 ,1 ,230 ,7.57635 ,7.57635 ,2.06436
new initTour ,1 ,231 ,231 ,2 ,0 ,49.6238 ,7.57635 ,2.06447
update best ,1 ,456 ,456 ,2 ,226 ,7.51104 ,7.51104 ,4.15533
local optima ,1 ,457 ,457 ,2 ,226 ,7.51104 ,7.51104 ,4.15546
new initTour ,1 ,457 ,457 ,3 ,0 ,48.2395 ,7.51104 ,4.15558
local optima ,1 ,682 ,682 ,3 ,225 ,7.68426 ,7.51104 ,6.21805
new initTour ,1 ,682 ,682 ,4 ,0 ,48.8225 ,7.51104 ,6.21817
local optima ,1 ,898 ,898 ,4 ,216 ,7.68716 ,7.51104 ,8.3681
new initTour ,1 ,898 ,898 ,5 ,0 ,48.3796 ,7.51104 ,8.36822
update best ,1 ,1123 ,1123 ,5 ,226 ,7.45571 ,7.45571 ,10.2755
local optima ,1 ,1124 ,1124 ,5 ,226 ,7.45571 ,7.45571 ,10.2757
new initTour ,1 ,1124 ,1124 ,6 ,0 ,46.3105 ,7.45571 ,10.2758
local optima ,1 ,1350 ,1350 ,6 ,226 ,7.65463 ,7.45571 ,12.1642
new initTour ,1 ,1350 ,1350 ,7 ,0 ,48.1431 ,7.45571 ,12.1643
local optima ,1 ,1579 ,1579 ,7 ,229 ,7.65237 ,7.45571 ,14.1989
new initTour ,1 ,1579 ,1579 ,8 ,0 ,47.6027 ,7.45571 ,14.199
epi end ,1 ,1601 ,1601 ,8 ,22 ,32.6325 ,7.45571 ,15.1183
epi begin ,2 ,1 ,1601 ,8 ,22 ,32.6325 ,7.45571 ,21.1391
local optima ,2 ,1375 ,2975 ,8 ,1396 ,7.67951 ,7.45571 ,31.5913
new initTour ,2 ,1375 ,2975 ,9 ,0 ,46.1279 ,7.45571 ,31.5915
epi end ,2 ,1601 ,3201 ,9 ,226 ,36.2458 ,7.45571 ,39.5223
epi begin ,3 ,1 ,3201 ,9 ,226 ,36.2458 ,7.45571 ,46.4755
local optima ,3 ,1248 ,4448 ,9 ,1473 ,7.76262 ,7.45571 ,56.3408
new initTour ,3 ,1248 ,4448 ,10 ,0 ,48.5566 ,7.45571 ,56.3409
learn ends ,3 ,1323 ,4523 ,10 ,75 ,41.8642 ,7.45571 ,60.0075
