Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,49.8626 ,49.8626 ,0.000202
update best ,1 ,200 ,200 ,1 ,200 ,7.7519 ,7.7519 ,3.10937
epi end ,1 ,201 ,201 ,1 ,200 ,7.7519 ,7.7519 ,3.10937
update best ,2 ,11 ,211 ,1 ,211 ,7.71928 ,7.71928 ,4.12355
local optima ,2 ,12 ,212 ,1 ,211 ,7.71928 ,7.71928 ,4.12368
new initTour ,2 ,12 ,212 ,2 ,0 ,47.4805 ,7.71928 ,4.12385
epi end ,2 ,201 ,401 ,2 ,189 ,35.9639 ,7.71928 ,13.7066
epi begin ,3 ,1 ,401 ,2 ,189 ,35.9639 ,7.71928 ,16.5146
epi end ,3 ,201 ,601 ,2 ,389 ,24.6288 ,7.71928 ,21.7543
epi begin ,4 ,1 ,601 ,2 ,389 ,24.6288 ,7.71928 ,24.4629
epi end ,4 ,201 ,801 ,2 ,589 ,20.1501 ,7.71928 ,26.8581
epi begin ,5 ,1 ,801 ,2 ,589 ,20.1501 ,7.71928 ,29.3163
epi end ,5 ,201 ,1001 ,2 ,789 ,16.074 ,7.71928 ,30.7824
epi begin ,6 ,1 ,1001 ,2 ,789 ,16.074 ,7.71928 ,32.1184
epi end ,6 ,201 ,1201 ,2 ,989 ,12.209 ,7.71928 ,32.9205
epi begin ,7 ,1 ,1201 ,2 ,989 ,12.209 ,7.71928 ,33.6582
epi end ,7 ,201 ,1401 ,2 ,1189 ,8.56877 ,7.71928 ,33.9398
epi begin ,8 ,1 ,1401 ,2 ,1189 ,8.56877 ,7.71928 ,34.404
update best ,8 ,50 ,1450 ,2 ,1239 ,7.70202 ,7.70202 ,34.4197
local optima ,8 ,51 ,1451 ,2 ,1239 ,7.70202 ,7.70202 ,34.4199
new initTour ,8 ,51 ,1451 ,3 ,0 ,46.2831 ,7.70202 ,34.42
epi end ,8 ,201 ,1601 ,3 ,150 ,35.1394 ,7.70202 ,41.7099
epi begin ,9 ,1 ,1601 ,3 ,150 ,35.1394 ,7.70202 ,43.1776
epi end ,9 ,201 ,1801 ,3 ,350 ,24.5751 ,7.70202 ,48.0653
epi begin ,10 ,1 ,1801 ,3 ,350 ,24.5751 ,7.70202 ,49.9536
epi end ,10 ,201 ,2001 ,3 ,550 ,18.7986 ,7.70202 ,52.605
epi begin ,11 ,1 ,2001 ,3 ,550 ,18.7986 ,7.70202 ,54.7958
epi end ,11 ,201 ,2201 ,3 ,750 ,13.6132 ,7.70202 ,56.0629
epi begin ,12 ,1 ,2201 ,3 ,750 ,13.6132 ,7.70202 ,57.3827
epi end ,12 ,201 ,2401 ,3 ,950 ,9.68602 ,7.70202 ,57.8894
epi begin ,13 ,1 ,2401 ,3 ,950 ,9.68602 ,7.70202 ,58.6104
local optima ,13 ,155 ,2555 ,3 ,1104 ,7.76987 ,7.70202 ,58.7212
new initTour ,13 ,155 ,2555 ,4 ,0 ,47.5277 ,7.70202 ,58.7213
learn ends ,13 ,175 ,2575 ,4 ,20 ,45.2536 ,7.70202 ,60.0533
