tourCount, initScore, optScore, bestScore, sec
1 ,46.8973 ,7.67263 ,7.67263 ,0.665116
2 ,47.1443 ,7.59777 ,7.59777 ,1.32627
3 ,47.0761 ,7.62247 ,7.59777 ,1.97769
4 ,46.5074 ,7.6282 ,7.59777 ,2.69586
5 ,48.2635 ,7.62818 ,7.59777 ,3.41811
6 ,46.6981 ,7.7768 ,7.59777 ,4.02746
7 ,45.5392 ,7.71192 ,7.59777 ,4.7214
8 ,49.2669 ,7.50593 ,7.50593 ,5.51995
9 ,48.0409 ,7.45778 ,7.45778 ,6.2286
10 ,47.2581 ,7.64788 ,7.45778 ,6.86824
11 ,48.6274 ,7.81144 ,7.45778 ,7.51422
12 ,45.6303 ,7.71525 ,7.45778 ,8.15386
13 ,48.1734 ,7.61607 ,7.45778 ,8.88085
14 ,49.2095 ,7.84897 ,7.45778 ,9.6076
15 ,47.2791 ,7.50388 ,7.45778 ,10.2401
16 ,49.1259 ,7.5579 ,7.45778 ,10.9763
17 ,48.4023 ,7.77435 ,7.45778 ,11.6602
18 ,47.4931 ,7.70242 ,7.45778 ,12.3505
19 ,49.858 ,7.61803 ,7.45778 ,13.0856
20 ,49.8235 ,7.68879 ,7.45778 ,13.8713
21 ,46.8986 ,7.50824 ,7.45778 ,14.5291
22 ,47.7352 ,7.8758 ,7.45778 ,15.2046
23 ,47.2739 ,7.73539 ,7.45778 ,15.8872
24 ,46.7293 ,7.63121 ,7.45778 ,16.5419
25 ,50.6222 ,7.65504 ,7.45778 ,17.3439
26 ,47.9408 ,7.49994 ,7.45778 ,18.0074
27 ,47.8495 ,7.60373 ,7.45778 ,18.7192
28 ,48.6475 ,8.00615 ,7.45778 ,19.422
29 ,48.7098 ,7.61162 ,7.45778 ,20.0857
30 ,47.887 ,7.86682 ,7.45778 ,20.813
31 ,46.3522 ,7.4889 ,7.45778 ,21.4729
32 ,48.541 ,7.52327 ,7.45778 ,22.1853
33 ,48.7857 ,7.67913 ,7.45778 ,22.872
34 ,45.6449 ,7.60688 ,7.45778 ,23.486
35 ,48.0901 ,7.61142 ,7.45778 ,24.1714
36 ,45.8211 ,7.54149 ,7.45778 ,24.8081
37 ,47.6515 ,7.74476 ,7.45778 ,25.4827
38 ,46.3705 ,7.71983 ,7.45778 ,26.1164
39 ,48.1388 ,7.61018 ,7.45778 ,26.814
40 ,46.6266 ,7.57914 ,7.45778 ,27.4682
41 ,48.6075 ,7.55325 ,7.45778 ,28.175
42 ,48.6584 ,7.63922 ,7.45778 ,28.8928
43 ,50.5269 ,7.71604 ,7.45778 ,29.6768
44 ,46.9052 ,7.82933 ,7.45778 ,30.359
45 ,50.0558 ,7.50503 ,7.45778 ,31.1425
46 ,47.1444 ,7.86861 ,7.45778 ,31.8285
47 ,47.9306 ,7.56991 ,7.45778 ,32.502
48 ,45.9756 ,7.65764 ,7.45778 ,33.1898
49 ,48.4521 ,7.66409 ,7.45778 ,33.9247
50 ,46.0639 ,7.75239 ,7.45778 ,34.5706
51 ,48.8597 ,7.73758 ,7.45778 ,35.3221
52 ,50.7108 ,7.8997 ,7.45778 ,36.0806
53 ,48.3047 ,7.42577 ,7.42577 ,36.7704
54 ,48.3313 ,7.81116 ,7.42577 ,37.4612
55 ,46.1525 ,7.64012 ,7.42577 ,38.1266
56 ,47.1267 ,7.66138 ,7.42577 ,38.7739
57 ,48.9904 ,7.62684 ,7.42577 ,39.5543
58 ,48.1448 ,7.6746 ,7.42577 ,40.3053
59 ,47.0416 ,7.63353 ,7.42577 ,40.9761
60 ,47.2582 ,7.49245 ,7.42577 ,41.6635
61 ,48.3819 ,7.72189 ,7.42577 ,42.3826
62 ,46.8333 ,7.67849 ,7.42577 ,43.0475
63 ,48.1874 ,7.54988 ,7.42577 ,43.7823
64 ,51.3622 ,7.65146 ,7.42577 ,44.5942
65 ,47.7331 ,7.71623 ,7.42577 ,45.2666
66 ,46.2003 ,7.67898 ,7.42577 ,45.9193
67 ,49.3469 ,7.7087 ,7.42577 ,46.6882
68 ,47.8514 ,7.61499 ,7.42577 ,47.3785
69 ,49.3054 ,7.48683 ,7.42577 ,48.1287
70 ,46.7093 ,7.80792 ,7.42577 ,48.7485
71 ,47.3756 ,7.56426 ,7.42577 ,49.4648
72 ,46.3494 ,7.63929 ,7.42577 ,50.1663
73 ,49.8135 ,7.49684 ,7.42577 ,50.9076
74 ,47.5907 ,7.42379 ,7.42379 ,51.5942
75 ,48.4303 ,7.53688 ,7.42379 ,52.2805
76 ,47.7286 ,7.56713 ,7.42379 ,52.9873
77 ,48.906 ,7.74081 ,7.42379 ,53.7244
78 ,48.0624 ,7.59081 ,7.42379 ,54.4055
79 ,48.4182 ,7.48386 ,7.42379 ,55.115
80 ,48.8192 ,7.65021 ,7.42379 ,55.8991
81 ,49.9094 ,7.55101 ,7.42379 ,56.6462
82 ,48.7243 ,7.59588 ,7.42379 ,57.405
83 ,50.3769 ,7.65974 ,7.42379 ,58.1391
84 ,47.6532 ,7.75638 ,7.42379 ,58.8179
85 ,47.1717 ,7.66438 ,7.42379 ,59.4836
86 ,47.5497 ,7.57344 ,7.42379 ,60.1612
