Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,52.9977 ,52.9977 ,0.000138
update best ,1 ,109 ,109 ,1 ,109 ,8.46195 ,8.46195 ,0.202231
local optima ,1 ,110 ,110 ,1 ,109 ,8.46195 ,8.46195 ,0.202296
new initTour ,1 ,110 ,110 ,2 ,0 ,55.0357 ,8.46195 ,0.202353
local optima ,1 ,212 ,212 ,2 ,102 ,8.61304 ,8.46195 ,0.414635
new initTour ,1 ,212 ,212 ,3 ,0 ,57.01 ,8.46195 ,0.414695
local optima ,1 ,320 ,320 ,3 ,108 ,8.57105 ,8.46195 ,0.643956
new initTour ,1 ,320 ,320 ,4 ,0 ,54.5399 ,8.46195 ,0.644012
local optima ,1 ,428 ,428 ,4 ,108 ,8.47334 ,8.46195 ,0.863463
new initTour ,1 ,428 ,428 ,5 ,0 ,58.8076 ,8.46195 ,0.863523
update best ,1 ,534 ,534 ,5 ,107 ,8.40417 ,8.40417 ,1.11201
local optima ,1 ,535 ,535 ,5 ,107 ,8.40417 ,8.40417 ,1.11208
new initTour ,1 ,535 ,535 ,6 ,0 ,53.7142 ,8.40417 ,1.11213
local optima ,1 ,637 ,637 ,6 ,102 ,8.98838 ,8.40417 ,1.30453
new initTour ,1 ,637 ,637 ,7 ,0 ,58.1893 ,8.40417 ,1.30459
local optima ,1 ,736 ,736 ,7 ,99 ,8.55003 ,8.40417 ,1.54189
new initTour ,1 ,736 ,736 ,8 ,0 ,58.4539 ,8.40417 ,1.54195
local optima ,1 ,836 ,836 ,8 ,100 ,9.33642 ,8.40417 ,1.78186
new initTour ,1 ,836 ,836 ,9 ,0 ,56.8324 ,8.40417 ,1.78192
local optima ,1 ,944 ,944 ,9 ,108 ,8.73254 ,8.40417 ,2.02936
new initTour ,1 ,944 ,944 ,10 ,0 ,53.7689 ,8.40417 ,2.02942
update best ,1 ,1057 ,1057 ,10 ,114 ,8.09735 ,8.09735 ,2.22643
local optima ,1 ,1058 ,1058 ,10 ,114 ,8.09735 ,8.09735 ,2.2265
new initTour ,1 ,1058 ,1058 ,11 ,0 ,56.4153 ,8.09735 ,2.22655
local optima ,1 ,1163 ,1163 ,11 ,105 ,8.54104 ,8.09735 ,2.45888
new initTour ,1 ,1163 ,1163 ,12 ,0 ,52.3536 ,8.09735 ,2.45894
local optima ,1 ,1265 ,1265 ,12 ,102 ,8.82156 ,8.09735 ,2.6487
new initTour ,1 ,1265 ,1265 ,13 ,0 ,58.6042 ,8.09735 ,2.64875
local optima ,1 ,1367 ,1367 ,13 ,102 ,8.55431 ,8.09735 ,2.89968
new initTour ,1 ,1367 ,1367 ,14 ,0 ,55.101 ,8.09735 ,2.89974
local optima ,1 ,1467 ,1467 ,14 ,100 ,8.40851 ,8.09735 ,3.11239
new initTour ,1 ,1467 ,1467 ,15 ,0 ,58.0413 ,8.09735 ,3.11245
local optima ,1 ,1569 ,1569 ,15 ,102 ,8.40522 ,8.09735 ,3.3542
new initTour ,1 ,1569 ,1569 ,16 ,0 ,57.162 ,8.09735 ,3.35426
local optima ,1 ,1673 ,1673 ,16 ,104 ,8.88474 ,8.09735 ,3.56489
new initTour ,1 ,1673 ,1673 ,17 ,0 ,55.8715 ,8.09735 ,3.56495
local optima ,1 ,1779 ,1779 ,17 ,106 ,8.39669 ,8.09735 ,3.78159
new initTour ,1 ,1779 ,1779 ,18 ,0 ,52.5812 ,8.09735 ,3.78165
local optima ,1 ,1886 ,1886 ,18 ,107 ,8.79249 ,8.09735 ,3.96835
new initTour ,1 ,1886 ,1886 ,19 ,0 ,55.3884 ,8.09735 ,3.96841
local optima ,1 ,1992 ,1992 ,19 ,106 ,8.28188 ,8.09735 ,4.19684
new initTour ,1 ,1992 ,1992 ,20 ,0 ,52.9756 ,8.09735 ,4.19689
local optima ,1 ,2086 ,2086 ,20 ,94 ,8.51047 ,8.09735 ,4.38505
new initTour ,1 ,2086 ,2086 ,21 ,0 ,52.571 ,8.09735 ,4.38511
local optima ,1 ,2187 ,2187 ,21 ,101 ,8.58232 ,8.09735 ,4.58041
new initTour ,1 ,2187 ,2187 ,22 ,0 ,57.0044 ,8.09735 ,4.58047
local optima ,1 ,2296 ,2296 ,22 ,109 ,8.3209 ,8.09735 ,4.81539
new initTour ,1 ,2296 ,2296 ,23 ,0 ,55.8428 ,8.09735 ,4.81544
local optima ,1 ,2387 ,2387 ,23 ,91 ,8.62363 ,8.09735 ,5.02308
new initTour ,1 ,2387 ,2387 ,24 ,0 ,55.2634 ,8.09735 ,5.02314
local optima ,1 ,2487 ,2487 ,24 ,100 ,9.07697 ,8.09735 ,5.23771
new initTour ,1 ,2487 ,2487 ,25 ,0 ,54.7208 ,8.09735 ,5.23776
local optima ,1 ,2590 ,2590 ,25 ,103 ,8.44 ,8.09735 ,5.46173
new initTour ,1 ,2590 ,2590 ,26 ,0 ,56.367 ,8.09735 ,5.46178
local optima ,1 ,2699 ,2699 ,26 ,109 ,8.65462 ,8.09735 ,5.69474
new initTour ,1 ,2699 ,2699 ,27 ,0 ,58.5627 ,8.09735 ,5.6948
local optima ,1 ,2808 ,2808 ,27 ,109 ,8.30421 ,8.09735 ,5.93639
new initTour ,1 ,2808 ,2808 ,28 ,0 ,58.5941 ,8.09735 ,5.93645
local optima ,1 ,2921 ,2921 ,28 ,113 ,8.61602 ,8.09735 ,6.20403
new initTour ,1 ,2921 ,2921 ,29 ,0 ,56.6993 ,8.09735 ,6.20409
local optima ,1 ,3024 ,3024 ,29 ,103 ,9.18275 ,8.09735 ,6.44517
new initTour ,1 ,3024 ,3024 ,30 ,0 ,57.6382 ,8.09735 ,6.44523
local optima ,1 ,3133 ,3133 ,30 ,109 ,8.42858 ,8.09735 ,6.69095
new initTour ,1 ,3133 ,3133 ,31 ,0 ,56.9298 ,8.09735 ,6.69101
epi end ,1 ,3201 ,3201 ,31 ,68 ,10.433 ,8.09735 ,6.9059
epi begin ,2 ,1 ,3201 ,31 ,68 ,10.433 ,8.09735 ,32.9624
local optima ,2 ,65 ,3265 ,31 ,132 ,8.554 ,8.09735 ,32.9749
new initTour ,2 ,65 ,3265 ,32 ,0 ,54.6646 ,8.09735 ,32.975
local optima ,2 ,698 ,3898 ,32 ,633 ,8.22318 ,8.09735 ,35.1087
new initTour ,2 ,698 ,3898 ,33 ,0 ,60.6386 ,8.09735 ,35.1087
local optima ,2 ,1505 ,4705 ,33 ,807 ,8.55161 ,8.09735 ,38.3791
new initTour ,2 ,1505 ,4705 ,34 ,0 ,53.0687 ,8.09735 ,38.3791
local optima ,2 ,2212 ,5412 ,34 ,707 ,9.01519 ,8.09735 ,40.6051
new initTour ,2 ,2212 ,5412 ,35 ,0 ,54.7333 ,8.09735 ,40.6051
local optima ,2 ,2930 ,6130 ,35 ,718 ,8.81346 ,8.09735 ,43.1341
new initTour ,2 ,2930 ,6130 ,36 ,0 ,54.4232 ,8.09735 ,43.1342
epi end ,2 ,3201 ,6401 ,36 ,271 ,30.5992 ,8.09735 ,44.8887
epi begin ,3 ,1 ,6401 ,36 ,271 ,30.5992 ,8.09735 ,68.4766
learn ends ,3 ,2 ,6402 ,36 ,272 ,30.4527 ,8.09735 ,68.4807
