Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,52.9977 ,52.9977 ,9e-05
update best ,1 ,102 ,102 ,1 ,102 ,8.80031 ,8.80031 ,0.141983
local optima ,1 ,103 ,103 ,1 ,102 ,8.80031 ,8.80031 ,0.142049
new initTour ,1 ,103 ,103 ,2 ,0 ,55.0357 ,8.80031 ,0.142105
update best ,1 ,200 ,200 ,2 ,98 ,8.60656 ,8.60656 ,0.309295
epi end ,1 ,201 ,201 ,2 ,98 ,8.60656 ,8.60656 ,0.309297
update best ,2 ,8 ,208 ,2 ,106 ,8.48393 ,8.48393 ,0.440348
local optima ,2 ,9 ,209 ,2 ,106 ,8.48393 ,8.48393 ,0.440414
new initTour ,2 ,9 ,209 ,3 ,0 ,57.01 ,8.48393 ,0.440471
epi end ,2 ,201 ,401 ,3 ,192 ,24.5043 ,8.48393 ,1.03681
epi begin ,3 ,1 ,401 ,3 ,192 ,24.5043 ,8.48393 ,1.22531
epi end ,3 ,201 ,601 ,3 ,392 ,10.5253 ,8.48393 ,1.35795
epi begin ,4 ,1 ,601 ,3 ,392 ,10.5253 ,8.48393 ,1.51665
local optima ,4 ,62 ,662 ,3 ,453 ,8.60334 ,8.48393 ,1.52993
new initTour ,4 ,62 ,662 ,4 ,0 ,54.5399 ,8.48393 ,1.52998
epi end ,4 ,201 ,801 ,4 ,139 ,28.5053 ,8.48393 ,2.06044
epi begin ,5 ,1 ,801 ,4 ,139 ,28.5053 ,8.48393 ,2.24315
epi end ,5 ,201 ,1001 ,4 ,339 ,10.2796 ,8.48393 ,2.3927
epi begin ,6 ,1 ,1001 ,4 ,339 ,10.2796 ,8.48393 ,2.55712
local optima ,6 ,35 ,1035 ,4 ,373 ,8.54726 ,8.48393 ,2.56415
new initTour ,6 ,35 ,1035 ,5 ,0 ,58.8076 ,8.48393 ,2.5642
epi end ,6 ,201 ,1201 ,5 ,166 ,22.2531 ,8.48393 ,3.06393
epi begin ,7 ,1 ,1201 ,5 ,166 ,22.2531 ,8.48393 ,3.26252
