Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,55.2289 ,55.2289 ,0.00013
update best ,1 ,110 ,110 ,1 ,110 ,8.49973 ,8.49973 ,0.268678
local optima ,1 ,111 ,111 ,1 ,110 ,8.49973 ,8.49973 ,0.268746
new initTour ,1 ,111 ,111 ,2 ,0 ,59.0004 ,8.49973 ,0.268816
epi end ,1 ,201 ,201 ,2 ,90 ,9.27395 ,8.49973 ,0.581409
epi begin ,2 ,1 ,201 ,2 ,90 ,9.27395 ,8.49973 ,0.838814
local optima ,2 ,23 ,223 ,2 ,112 ,8.75133 ,8.49973 ,0.842527
new initTour ,2 ,23 ,223 ,3 ,0 ,54.7285 ,8.49973 ,0.842609
epi end ,2 ,201 ,401 ,3 ,178 ,28.3812 ,8.49973 ,1.93424
epi begin ,3 ,1 ,401 ,3 ,178 ,28.3812 ,8.49973 ,2.34657
epi end ,3 ,201 ,601 ,3 ,378 ,14.0572 ,8.49973 ,2.68711
epi begin ,4 ,1 ,601 ,3 ,378 ,14.0572 ,8.49973 ,3.03468
local optima ,4 ,102 ,702 ,3 ,479 ,8.68238 ,8.49973 ,3.07401
new initTour ,4 ,102 ,702 ,4 ,0 ,57.0133 ,8.49973 ,3.07407
epi end ,4 ,201 ,801 ,4 ,99 ,39.8843 ,8.49973 ,4.0533
epi begin ,5 ,1 ,801 ,4 ,99 ,39.8843 ,8.49973 ,4.48585
epi end ,5 ,201 ,1001 ,4 ,299 ,22.0755 ,8.49973 ,5.2954
epi begin ,6 ,1 ,1001 ,4 ,299 ,22.0755 ,8.49973 ,5.64554
epi end ,6 ,201 ,1201 ,4 ,499 ,8.85744 ,8.49973 ,5.80962
epi begin ,7 ,1 ,1201 ,4 ,499 ,8.85744 ,8.49973 ,6.16608
update best ,7 ,10 ,1210 ,4 ,509 ,8.48334 ,8.48334 ,6.16782
local optima ,7 ,11 ,1211 ,4 ,509 ,8.48334 ,8.48334 ,6.16788
new initTour ,7 ,11 ,1211 ,5 ,0 ,54.7824 ,8.48334 ,6.16794
epi end ,7 ,201 ,1401 ,5 ,190 ,27.7365 ,8.48334 ,7.24399
epi begin ,8 ,1 ,1401 ,5 ,190 ,27.7365 ,8.48334 ,7.59722
epi end ,8 ,201 ,1601 ,5 ,390 ,11.9489 ,8.48334 ,7.94077
epi begin ,9 ,1 ,1601 ,5 ,390 ,11.9489 ,8.48334 ,8.23474
local optima ,9 ,58 ,1658 ,5 ,447 ,8.85648 ,8.48334 ,8.25177
new initTour ,9 ,58 ,1658 ,6 ,0 ,58.5081 ,8.48334 ,8.25183
epi end ,9 ,201 ,1801 ,6 ,143 ,29.7452 ,8.48334 ,9.12695
epi begin ,10 ,1 ,1801 ,6 ,143 ,29.7452 ,8.48334 ,9.51182
epi end ,10 ,201 ,2001 ,6 ,343 ,12.9314 ,8.48334 ,9.82964
epi begin ,11 ,1 ,2001 ,6 ,343 ,12.9314 ,8.48334 ,10.1537
local optima ,11 ,57 ,2057 ,6 ,399 ,8.68501 ,8.48334 ,10.1704
new initTour ,11 ,57 ,2057 ,7 ,0 ,53.0817 ,8.48334 ,10.1705
epi end ,11 ,201 ,2201 ,7 ,144 ,30.7136 ,8.48334 ,11.2442
epi begin ,12 ,1 ,2201 ,7 ,144 ,30.7136 ,8.48334 ,11.6184
epi end ,12 ,201 ,2401 ,7 ,344 ,15.5091 ,8.48334 ,11.9817
epi begin ,13 ,1 ,2401 ,7 ,344 ,15.5091 ,8.48334 ,12.249
local optima ,13 ,108 ,2508 ,7 ,451 ,8.59028 ,8.48334 ,12.2983
new initTour ,13 ,108 ,2508 ,8 ,0 ,55.6394 ,8.48334 ,12.2984
epi end ,13 ,201 ,2601 ,8 ,93 ,32.9411 ,8.48334 ,13.056
epi begin ,14 ,1 ,2601 ,8 ,93 ,32.9411 ,8.48334 ,13.4065
epi end ,14 ,201 ,2801 ,8 ,293 ,14.6688 ,8.48334 ,13.8286
epi begin ,15 ,1 ,2801 ,8 ,293 ,14.6688 ,8.48334 ,14.1038
local optima ,15 ,108 ,2908 ,8 ,400 ,8.96108 ,8.48334 ,14.1518
new initTour ,15 ,108 ,2908 ,9 ,0 ,55.3259 ,8.48334 ,14.1519
epi end ,15 ,201 ,3001 ,9 ,93 ,33.2457 ,8.48334 ,14.8881
epi begin ,16 ,1 ,3001 ,9 ,93 ,33.2457 ,8.48334 ,15.2541
epi end ,16 ,201 ,3201 ,9 ,293 ,16.5831 ,8.48334 ,15.7053
epi begin ,17 ,1 ,3201 ,9 ,293 ,16.5831 ,8.48334 ,15.9975
local optima ,17 ,138 ,3338 ,9 ,430 ,8.56728 ,8.48334 ,16.0697
new initTour ,17 ,138 ,3338 ,10 ,0 ,53.8493 ,8.48334 ,16.0698
epi end ,17 ,201 ,3401 ,10 ,63 ,35.4155 ,8.48334 ,16.5852
epi begin ,18 ,1 ,3401 ,10 ,63 ,35.4155 ,8.48334 ,16.9684
epi end ,18 ,201 ,3601 ,10 ,263 ,18.0298 ,8.48334 ,17.4941
epi begin ,19 ,1 ,3601 ,10 ,263 ,18.0298 ,8.48334 ,17.8098
local optima ,19 ,159 ,3759 ,10 ,421 ,9.09314 ,8.48334 ,17.8958
new initTour ,19 ,159 ,3759 ,11 ,0 ,57.0233 ,8.48334 ,17.8958
epi end ,19 ,201 ,3801 ,11 ,42 ,45.4514 ,8.48334 ,18.3873
epi begin ,20 ,1 ,3801 ,11 ,42 ,45.4514 ,8.48334 ,18.6874
epi end ,20 ,201 ,4001 ,11 ,242 ,22.1367 ,8.48334 ,19.5579
epi begin ,21 ,1 ,4001 ,11 ,242 ,22.1367 ,8.48334 ,19.8689
epi end ,21 ,201 ,4201 ,11 ,442 ,11.2554 ,8.48334 ,20.097
epi begin ,22 ,1 ,4201 ,11 ,442 ,11.2554 ,8.48334 ,20.3882
local optima ,22 ,53 ,4253 ,11 ,494 ,8.54993 ,8.48334 ,20.4024
new initTour ,22 ,53 ,4253 ,12 ,0 ,55.6061 ,8.48334 ,20.4025
epi end ,22 ,201 ,4401 ,12 ,148 ,25.8288 ,8.48334 ,21.1575
epi begin ,23 ,1 ,4401 ,12 ,148 ,25.8288 ,8.48334 ,21.4772
epi end ,23 ,201 ,4601 ,12 ,348 ,11.8266 ,8.48334 ,21.7302
epi begin ,24 ,1 ,4601 ,12 ,348 ,11.8266 ,8.48334 ,21.984
local optima ,24 ,65 ,4665 ,12 ,412 ,8.61804 ,8.48334 ,22.0007
new initTour ,24 ,65 ,4665 ,13 ,0 ,57.4154 ,8.48334 ,22.0008
epi end ,24 ,201 ,4801 ,13 ,136 ,30.4726 ,8.48334 ,23.0143
epi begin ,25 ,1 ,4801 ,13 ,136 ,30.4726 ,8.48334 ,23.4235
