Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,49.3256 ,49.3256 ,0.000177
update best ,1 ,217 ,217 ,1 ,217 ,7.63632 ,7.63632 ,1.88474
local optima ,1 ,218 ,218 ,1 ,217 ,7.63632 ,7.63632 ,1.88486
new initTour ,1 ,218 ,218 ,2 ,0 ,48.1134 ,7.63632 ,1.88497
epi end ,1 ,401 ,401 ,2 ,183 ,7.91692 ,7.63632 ,3.75052
epi begin ,2 ,1 ,401 ,2 ,183 ,7.91692 ,7.63632 ,5.11096
local optima ,2 ,39 ,439 ,2 ,221 ,7.70368 ,7.63632 ,5.11976
new initTour ,2 ,39 ,439 ,3 ,0 ,48.2814 ,7.63632 ,5.11995
epi end ,2 ,401 ,801 ,3 ,362 ,34.1638 ,7.63632 ,16.5538
epi begin ,3 ,1 ,801 ,3 ,362 ,34.1638 ,7.63632 ,19.6329
epi end ,3 ,401 ,1201 ,3 ,762 ,19.3409 ,7.63632 ,24.5849
epi begin ,4 ,1 ,1201 ,3 ,762 ,19.3409 ,7.63632 ,27.2911
epi end ,4 ,401 ,1601 ,3 ,1162 ,11.3503 ,7.63632 ,28.6145
epi begin ,5 ,1 ,1601 ,3 ,1162 ,11.3503 ,7.63632 ,31.0324
local optima ,5 ,221 ,1821 ,3 ,1382 ,7.70159 ,7.63632 ,31.1882
new initTour ,5 ,221 ,1821 ,4 ,0 ,46.6976 ,7.63632 ,31.1883
epi end ,5 ,401 ,2001 ,4 ,180 ,35.5999 ,7.63632 ,36.7432
epi begin ,6 ,1 ,2001 ,4 ,180 ,35.5999 ,7.63632 ,38.3722
epi end ,6 ,401 ,2401 ,4 ,580 ,20.107 ,7.63632 ,44.4661
epi begin ,7 ,1 ,2401 ,4 ,580 ,20.107 ,7.63632 ,46.1223
epi end ,7 ,401 ,2801 ,4 ,980 ,11.6298 ,7.63632 ,47.737
epi begin ,8 ,1 ,2801 ,4 ,980 ,11.6298 ,7.63632 ,49.659
update best ,8 ,298 ,3098 ,4 ,1278 ,7.62335 ,7.62335 ,49.9393
local optima ,8 ,299 ,3099 ,4 ,1278 ,7.62335 ,7.62335 ,49.9394
new initTour ,8 ,299 ,3099 ,5 ,0 ,48.5264 ,7.62335 ,49.9396
epi end ,8 ,401 ,3201 ,5 ,102 ,37.8715 ,7.62335 ,53.5968
epi begin ,9 ,1 ,3201 ,5 ,102 ,37.8715 ,7.62335 ,55.0693
learn ends ,9 ,270 ,3470 ,5 ,371 ,26.4187 ,7.62335 ,60.0072
