Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,49.3256 ,49.3256 ,0.000208
update best ,1 ,225 ,225 ,1 ,225 ,7.53563 ,7.53563 ,2.39769
local optima ,1 ,226 ,226 ,1 ,225 ,7.53563 ,7.53563 ,2.3978
new initTour ,1 ,226 ,226 ,2 ,0 ,48.1134 ,7.53563 ,2.39792
epi end ,1 ,401 ,401 ,2 ,175 ,8.53853 ,7.53563 ,4.68893
epi begin ,2 ,1 ,401 ,2 ,175 ,8.53853 ,7.53563 ,6.4619
local optima ,2 ,95 ,495 ,2 ,269 ,7.76402 ,7.53563 ,6.50168
new initTour ,2 ,95 ,495 ,3 ,0 ,48.2814 ,7.53563 ,6.5018
epi end ,2 ,401 ,801 ,3 ,306 ,32.4438 ,7.53563 ,17.7435
epi begin ,3 ,1 ,801 ,3 ,306 ,32.4438 ,7.53563 ,20.9646
epi end ,3 ,401 ,1201 ,3 ,706 ,21.1456 ,7.53563 ,26.9271
epi begin ,4 ,1 ,1201 ,3 ,706 ,21.1456 ,7.53563 ,30.2722
epi end ,4 ,401 ,1601 ,3 ,1106 ,12.5989 ,7.53563 ,32.1322
epi begin ,5 ,1 ,1601 ,3 ,1106 ,12.5989 ,7.53563 ,34.8447
local optima ,5 ,280 ,1880 ,3 ,1385 ,7.77271 ,7.53563 ,35.1564
new initTour ,5 ,280 ,1880 ,4 ,0 ,46.6976 ,7.53563 ,35.1565
epi end ,5 ,401 ,2001 ,4 ,121 ,34.6254 ,7.53563 ,39.8968
epi begin ,6 ,1 ,2001 ,4 ,121 ,34.6254 ,7.53563 ,41.6308
epi end ,6 ,401 ,2401 ,4 ,521 ,20.8252 ,7.53563 ,47.9996
epi begin ,7 ,1 ,2401 ,4 ,521 ,20.8252 ,7.53563 ,49.938
epi end ,7 ,401 ,2801 ,4 ,921 ,12.3977 ,7.53563 ,52.0999
epi begin ,8 ,1 ,2801 ,4 ,921 ,12.3977 ,7.53563 ,54.1882
local optima ,8 ,309 ,3109 ,4 ,1229 ,7.81971 ,7.53563 ,54.5752
new initTour ,8 ,309 ,3109 ,5 ,0 ,48.5264 ,7.53563 ,54.5753
epi end ,8 ,401 ,3201 ,5 ,92 ,41.8315 ,7.53563 ,59.2048
epi begin ,9 ,1 ,3201 ,5 ,92 ,41.8315 ,7.53563 ,61.2827
learn ends ,9 ,2 ,3202 ,5 ,93 ,41.7418 ,7.53563 ,61.3293
