Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,52.9977 ,52.9977 ,0.000134
update best ,1 ,100 ,100 ,1 ,100 ,8.91666 ,8.91666 ,0.136528
local optima ,1 ,101 ,101 ,1 ,100 ,8.91666 ,8.91666 ,0.136595
new initTour ,1 ,101 ,101 ,2 ,0 ,55.0357 ,8.91666 ,0.13665
update best ,1 ,208 ,208 ,2 ,108 ,8.63902 ,8.63902 ,0.292186
local optima ,1 ,209 ,209 ,2 ,108 ,8.63902 ,8.63902 ,0.292252
new initTour ,1 ,209 ,209 ,3 ,0 ,57.01 ,8.63902 ,0.292302
update best ,1 ,316 ,316 ,3 ,108 ,8.38623 ,8.38623 ,0.450121
local optima ,1 ,317 ,317 ,3 ,108 ,8.38623 ,8.38623 ,0.450184
new initTour ,1 ,317 ,317 ,4 ,0 ,54.5399 ,8.38623 ,0.45024
local optima ,1 ,424 ,424 ,4 ,107 ,8.44978 ,8.38623 ,0.599958
new initTour ,1 ,424 ,424 ,5 ,0 ,58.8076 ,8.38623 ,0.600013
local optima ,1 ,532 ,532 ,5 ,108 ,8.91305 ,8.38623 ,0.77647
new initTour ,1 ,532 ,532 ,6 ,0 ,53.7142 ,8.38623 ,0.776525
local optima ,1 ,635 ,635 ,6 ,103 ,8.71535 ,8.38623 ,0.915623
new initTour ,1 ,635 ,635 ,7 ,0 ,58.1893 ,8.38623 ,0.915674
local optima ,1 ,737 ,737 ,7 ,102 ,8.61271 ,8.38623 ,1.08619
new initTour ,1 ,737 ,737 ,8 ,0 ,58.4539 ,8.38623 ,1.08625
local optima ,1 ,840 ,840 ,8 ,103 ,8.71555 ,8.38623 ,1.24956
new initTour ,1 ,840 ,840 ,9 ,0 ,56.8324 ,8.38623 ,1.24961
local optima ,1 ,949 ,949 ,9 ,109 ,8.42454 ,8.38623 ,1.41535
new initTour ,1 ,949 ,949 ,10 ,0 ,53.7689 ,8.38623 ,1.4154
local optima ,1 ,1054 ,1054 ,10 ,105 ,8.84104 ,8.38623 ,1.55444
new initTour ,1 ,1054 ,1054 ,11 ,0 ,56.4153 ,8.38623 ,1.55449
update best ,1 ,1154 ,1154 ,11 ,101 ,8.34947 ,8.34947 ,1.71072
local optima ,1 ,1155 ,1155 ,11 ,101 ,8.34947 ,8.34947 ,1.71078
new initTour ,1 ,1155 ,1155 ,12 ,0 ,52.3536 ,8.34947 ,1.71083
local optima ,1 ,1252 ,1252 ,12 ,97 ,8.79275 ,8.34947 ,1.83591
new initTour ,1 ,1252 ,1252 ,13 ,0 ,58.6042 ,8.34947 ,1.83596
local optima ,1 ,1364 ,1364 ,13 ,112 ,8.70187 ,8.34947 ,2.00448
new initTour ,1 ,1364 ,1364 ,14 ,0 ,55.101 ,8.34947 ,2.00455
local optima ,1 ,1473 ,1473 ,14 ,109 ,8.3953 ,8.34947 ,2.15832
