tourCount, initScore, optScore, bestScore, sec
1 ,55.2289 ,8.57384 ,8.57384 ,0.073771
2 ,59.0004 ,8.49664 ,8.49664 ,0.156292
3 ,54.7285 ,8.55255 ,8.49664 ,0.222387
4 ,57.0133 ,8.62314 ,8.49664 ,0.299556
5 ,54.7824 ,8.33472 ,8.33472 ,0.369501
6 ,58.5081 ,8.58165 ,8.33472 ,0.447645
7 ,53.0817 ,8.34996 ,8.33472 ,0.512952
8 ,55.6394 ,8.74297 ,8.33472 ,0.587794
9 ,55.3259 ,8.73606 ,8.33472 ,0.656909
10 ,53.8493 ,8.454 ,8.33472 ,0.724652
11 ,57.0233 ,8.61385 ,8.33472 ,0.800447
12 ,55.6061 ,8.72924 ,8.33472 ,0.873843
13 ,57.4154 ,8.41223 ,8.33472 ,0.953044
14 ,54.959 ,8.61288 ,8.33472 ,1.02122
15 ,54.6009 ,8.94146 ,8.33472 ,1.09037
16 ,59.8775 ,8.24384 ,8.24384 ,1.17637
17 ,54.4382 ,8.5457 ,8.24384 ,1.25273
18 ,60.2536 ,8.73481 ,8.24384 ,1.34477
19 ,51.4289 ,8.53018 ,8.24384 ,1.40948
20 ,53.3445 ,8.80124 ,8.24384 ,1.47729
21 ,59.6283 ,8.43565 ,8.24384 ,1.56866
22 ,55.3412 ,8.32661 ,8.24384 ,1.63922
23 ,51.8144 ,8.61804 ,8.24384 ,1.70425
24 ,55.7372 ,8.12214 ,8.12214 ,1.77767
25 ,52.5261 ,8.61202 ,8.12214 ,1.83899
26 ,52.556 ,9.10035 ,8.12214 ,1.90383
27 ,53.8694 ,8.34174 ,8.12214 ,1.97738
28 ,55.9391 ,8.81289 ,8.12214 ,2.04897
29 ,55.9173 ,8.40005 ,8.12214 ,2.12063
30 ,55.8985 ,8.98451 ,8.12214 ,2.19627
31 ,53.6159 ,8.39649 ,8.12214 ,2.26011
32 ,51.414 ,8.81036 ,8.12214 ,2.32051
33 ,54.4869 ,8.26214 ,8.12214 ,2.38898
34 ,56.1335 ,8.54129 ,8.12214 ,2.45736
35 ,51.7966 ,8.50545 ,8.12214 ,2.52202
36 ,59.6681 ,8.44383 ,8.12214 ,2.60464
37 ,56.738 ,8.56102 ,8.12214 ,2.68462
38 ,57.9808 ,8.8143 ,8.12214 ,2.76728
39 ,53.801 ,8.2305 ,8.12214 ,2.83577
40 ,55.4122 ,8.59553 ,8.12214 ,2.90857
41 ,55.5697 ,8.99978 ,8.12214 ,2.98044
42 ,56.3734 ,8.23595 ,8.12214 ,3.05483
43 ,53.9671 ,8.19618 ,8.12214 ,3.12555
44 ,54.7883 ,8.61337 ,8.12214 ,3.19841
45 ,55.9776 ,8.7452 ,8.12214 ,3.27069
46 ,54.6531 ,8.84634 ,8.12214 ,3.33847
47 ,58.0089 ,8.25875 ,8.12214 ,3.42077
48 ,58.4976 ,8.91704 ,8.12214 ,3.50323
49 ,54.5188 ,8.23787 ,8.12214 ,3.57171
50 ,56.0528 ,8.66764 ,8.12214 ,3.6468
51 ,53.9512 ,8.6192 ,8.12214 ,3.71858
52 ,52.2395 ,8.54004 ,8.12214 ,3.78483
53 ,55.7879 ,8.49284 ,8.12214 ,3.85685
54 ,58.3506 ,8.52124 ,8.12214 ,3.93708
55 ,56.5174 ,8.49286 ,8.12214 ,4.01558
56 ,56.449 ,8.9064 ,8.12214 ,4.08916
57 ,58.5185 ,8.47369 ,8.12214 ,4.16382
58 ,51.8552 ,8.45245 ,8.12214 ,4.22458
59 ,54.1697 ,8.82199 ,8.12214 ,4.29272
60 ,62.6105 ,8.63477 ,8.12214 ,4.39327
61 ,55.6721 ,8.72397 ,8.12214 ,4.463
62 ,55.0894 ,8.30228 ,8.12214 ,4.53282
63 ,56.9378 ,8.44615 ,8.12214 ,4.60862
64 ,53.0636 ,8.68392 ,8.12214 ,4.67927
65 ,56.6448 ,8.5958 ,8.12214 ,4.75517
66 ,55.1212 ,8.36729 ,8.12214 ,4.82492
67 ,53.6591 ,8.86203 ,8.12214 ,4.89252
68 ,58.7499 ,8.43049 ,8.12214 ,4.97483
69 ,56.9634 ,8.14503 ,8.12214 ,5.05054
70 ,58.3813 ,8.27599 ,8.12214 ,5.1336
71 ,52.9407 ,8.23216 ,8.12214 ,5.204
72 ,56.0446 ,9.04452 ,8.12214 ,5.28145
73 ,55.5726 ,8.56924 ,8.12214 ,5.35557
74 ,59.3775 ,8.54591 ,8.12214 ,5.44485
75 ,52.9991 ,8.59612 ,8.12214 ,5.5106
76 ,56.9915 ,8.47102 ,8.12214 ,5.58271
77 ,55.641 ,8.65171 ,8.12214 ,5.65188
78 ,57.4703 ,8.73457 ,8.12214 ,5.72612
79 ,55.4776 ,8.68094 ,8.12214 ,5.80604
80 ,54.4769 ,8.83891 ,8.12214 ,5.87395
81 ,54.2612 ,8.5468 ,8.12214 ,5.94468
82 ,60.2144 ,8.62602 ,8.12214 ,6.03449
83 ,58.8247 ,8.6091 ,8.12214 ,6.11072
84 ,55.0814 ,8.27661 ,8.12214 ,6.18164
85 ,58.159 ,8.51 ,8.12214 ,6.26464
86 ,55.3314 ,8.72048 ,8.12214 ,6.33598
87 ,55.962 ,8.75774 ,8.12214 ,6.41377
88 ,61.9847 ,8.87196 ,8.12214 ,6.50279
89 ,56.0791 ,8.66481 ,8.12214 ,6.57536
90 ,53.6476 ,8.26529 ,8.12214 ,6.6436
91 ,55.0892 ,8.46374 ,8.12214 ,6.71533
92 ,55.4296 ,8.83732 ,8.12214 ,6.78634
93 ,53.8029 ,8.2559 ,8.12214 ,6.84702
94 ,55.8907 ,8.71556 ,8.12214 ,6.92515
95 ,56.5421 ,8.91848 ,8.12214 ,7.00287
96 ,56.851 ,8.44016 ,8.12214 ,7.08097
97 ,55.1282 ,8.38688 ,8.12214 ,7.15659
98 ,56.7702 ,8.41245 ,8.12214 ,7.23542
99 ,56.8996 ,8.4841 ,8.12214 ,7.31016
100 ,58.0663 ,8.53176 ,8.12214 ,7.39783
101 ,54.8325 ,8.68302 ,8.12214 ,7.4703
102 ,55.6884 ,8.69393 ,8.12214 ,7.54159
103 ,59.5779 ,8.5521 ,8.12214 ,7.62293
104 ,56.6338 ,8.34408 ,8.12214 ,7.6994
105 ,54.3478 ,8.71677 ,8.12214 ,7.76431
106 ,54.022 ,8.60967 ,8.12214 ,7.83401
107 ,52.8959 ,8.63532 ,8.12214 ,7.89871
108 ,55.2434 ,8.37054 ,8.12214 ,7.9734
109 ,50.3766 ,8.4018 ,8.12214 ,8.03028
110 ,56.6523 ,8.36169 ,8.12214 ,8.10477
111 ,54.6071 ,8.91843 ,8.12214 ,8.17041
112 ,55.4773 ,8.39968 ,8.12214 ,8.2411
113 ,53.1269 ,8.57513 ,8.12214 ,8.30489
114 ,57.2279 ,8.08173 ,8.08173 ,8.37883
115 ,57.0892 ,8.59277 ,8.08173 ,8.45703
116 ,57.1079 ,8.4319 ,8.08173 ,8.53616
117 ,55.5303 ,8.49059 ,8.08173 ,8.61083
118 ,55.9948 ,8.50514 ,8.08173 ,8.68815
