Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,46.8973 ,46.8973 ,0.000166
update best ,1 ,222 ,222 ,1 ,222 ,7.71237 ,7.71237 ,2.85238
local optima ,1 ,223 ,223 ,1 ,222 ,7.71237 ,7.71237 ,2.8525
new initTour ,1 ,223 ,223 ,2 ,0 ,47.1443 ,7.71237 ,2.85265
update best ,1 ,456 ,456 ,2 ,234 ,7.57917 ,7.57917 ,5.68357
local optima ,1 ,457 ,457 ,2 ,234 ,7.57917 ,7.57917 ,5.68369
new initTour ,1 ,457 ,457 ,3 ,0 ,47.0761 ,7.57917 ,5.68382
local optima ,1 ,681 ,681 ,3 ,224 ,7.59789 ,7.57917 ,8.29723
new initTour ,1 ,681 ,681 ,4 ,0 ,46.5074 ,7.57917 ,8.29739
epi end ,1 ,801 ,801 ,4 ,120 ,10.4794 ,7.57917 ,11.2236
epi begin ,2 ,1 ,801 ,4 ,120 ,10.4794 ,7.57917 ,15.6654
update best ,2 ,372 ,1172 ,4 ,492 ,7.51014 ,7.51014 ,16.0613
local optima ,2 ,373 ,1173 ,4 ,492 ,7.51014 ,7.51014 ,16.0614
new initTour ,2 ,373 ,1173 ,5 ,0 ,48.2635 ,7.51014 ,16.0615
epi end ,2 ,801 ,1601 ,5 ,428 ,29.8221 ,7.51014 ,33.529
epi begin ,3 ,1 ,1601 ,5 ,428 ,29.8221 ,7.51014 ,40.3114
epi end ,3 ,801 ,2401 ,5 ,1228 ,13.6736 ,7.51014 ,50.1303
epi begin ,4 ,1 ,2401 ,5 ,1228 ,13.6736 ,7.51014 ,56.2377
local optima ,4 ,501 ,2901 ,5 ,1728 ,7.927 ,7.51014 ,57.1141
new initTour ,4 ,501 ,2901 ,6 ,0 ,46.6981 ,7.51014 ,57.1143
learn ends ,4 ,542 ,2942 ,6 ,41 ,43.8974 ,7.51014 ,60.0299
