Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,55.2289 ,55.2289 ,0.000203
update best ,1 ,108 ,108 ,1 ,108 ,8.4248 ,8.4248 ,0.313988
local optima ,1 ,109 ,109 ,1 ,108 ,8.4248 ,8.4248 ,0.314051
new initTour ,1 ,109 ,109 ,2 ,0 ,59.0004 ,8.4248 ,0.314116
epi end ,1 ,201 ,201 ,2 ,92 ,8.96898 ,8.4248 ,0.655666
epi begin ,2 ,1 ,201 ,2 ,92 ,8.96898 ,8.4248 ,0.957342
update best ,2 ,19 ,219 ,2 ,111 ,8.34078 ,8.34078 ,0.960339
local optima ,2 ,20 ,220 ,2 ,111 ,8.34078 ,8.34078 ,0.960401
new initTour ,2 ,20 ,220 ,3 ,0 ,54.7285 ,8.34078 ,0.960466
epi end ,2 ,201 ,401 ,3 ,181 ,26.8766 ,8.34078 ,2.29353
epi begin ,3 ,1 ,401 ,3 ,181 ,26.8766 ,8.34078 ,2.79151
epi end ,3 ,201 ,601 ,3 ,381 ,10.9337 ,8.34078 ,3.10589
epi begin ,4 ,1 ,601 ,3 ,381 ,10.9337 ,8.34078 ,3.48242
local optima ,4 ,40 ,640 ,3 ,420 ,8.87086 ,8.34078 ,3.49412
new initTour ,4 ,40 ,640 ,4 ,0 ,57.0133 ,8.34078 ,3.49419
epi end ,4 ,201 ,801 ,4 ,161 ,31.1257 ,8.34078 ,5.10981
epi begin ,5 ,1 ,801 ,4 ,161 ,31.1257 ,8.34078 ,5.64405
epi end ,5 ,201 ,1001 ,4 ,361 ,10.1819 ,8.34078 ,5.93234
epi begin ,6 ,1 ,1001 ,4 ,361 ,10.1819 ,8.34078 ,6.32458
local optima ,6 ,36 ,1036 ,4 ,396 ,8.73343 ,8.34078 ,6.33264
new initTour ,6 ,36 ,1036 ,5 ,0 ,54.7824 ,8.34078 ,6.33271
epi end ,6 ,201 ,1201 ,5 ,165 ,34.4457 ,8.34078 ,7.88851
epi begin ,7 ,1 ,1201 ,5 ,165 ,34.4457 ,8.34078 ,8.47734
epi end ,7 ,201 ,1401 ,5 ,365 ,12.4606 ,8.34078 ,8.84256
epi begin ,8 ,1 ,1401 ,5 ,365 ,12.4606 ,8.34078 ,9.24913
local optima ,8 ,57 ,1457 ,5 ,421 ,8.64829 ,8.34078 ,9.2665
new initTour ,8 ,57 ,1457 ,6 ,0 ,58.5081 ,8.34078 ,9.26657
epi end ,8 ,201 ,1601 ,6 ,144 ,29.8459 ,8.34078 ,10.4233
epi begin ,9 ,1 ,1601 ,6 ,144 ,29.8459 ,8.34078 ,10.9523
epi end ,9 ,201 ,1801 ,6 ,344 ,12.8346 ,8.34078 ,11.3313
epi begin ,10 ,1 ,1801 ,6 ,344 ,12.8346 ,8.34078 ,11.6645
local optima ,10 ,87 ,1887 ,6 ,430 ,8.67928 ,8.34078 ,11.6925
new initTour ,10 ,87 ,1887 ,7 ,0 ,53.0817 ,8.34078 ,11.6926
epi end ,10 ,201 ,2001 ,7 ,114 ,30.142 ,8.34078 ,12.5771
epi begin ,11 ,1 ,2001 ,7 ,114 ,30.142 ,8.34078 ,12.9632
epi end ,11 ,201 ,2201 ,7 ,314 ,12.6599 ,8.34078 ,13.3686
epi begin ,12 ,1 ,2201 ,7 ,314 ,12.6599 ,8.34078 ,13.6929
local optima ,12 ,70 ,2270 ,7 ,383 ,8.64334 ,8.34078 ,13.7195
new initTour ,12 ,70 ,2270 ,8 ,0 ,55.6394 ,8.34078 ,13.7196
epi end ,12 ,201 ,2401 ,8 ,131 ,29.2695 ,8.34078 ,14.7758
epi begin ,13 ,1 ,2401 ,8 ,131 ,29.2695 ,8.34078 ,15.2504
epi end ,13 ,201 ,2601 ,8 ,331 ,12.6415 ,8.34078 ,15.6037
epi begin ,14 ,1 ,2601 ,8 ,331 ,12.6415 ,8.34078 ,15.9628
local optima ,14 ,77 ,2677 ,8 ,407 ,8.65964 ,8.34078 ,15.9895
new initTour ,14 ,77 ,2677 ,9 ,0 ,55.3259 ,8.34078 ,15.9895
epi end ,14 ,201 ,2801 ,9 ,124 ,33.8022 ,8.34078 ,17.3327
epi begin ,15 ,1 ,2801 ,9 ,124 ,33.8022 ,8.34078 ,17.8502
epi end ,15 ,201 ,3001 ,9 ,324 ,17.7294 ,8.34078 ,18.5296
epi begin ,16 ,1 ,3001 ,9 ,324 ,17.7294 ,8.34078 ,18.9423
local optima ,16 ,178 ,3178 ,9 ,501 ,9.06326 ,8.34078 ,19.0702
new initTour ,16 ,178 ,3178 ,10 ,0 ,53.8493 ,8.34078 ,19.0703
