method, SEED, best, swaps, epi, action, dataSet, CPLEX, etc, spendSec, TimeLine 
RL ,2844 ,3.54784 ,1967 ,1 ,0.152535 ,0 ,0 ,0.178906 ,0.331441 ,1 ,3.54784 ,
F2OPT ,2844 ,3.54784 ,3060 , , , , , ,0.021594 ,1 ,3.54784 ,2 ,3.54784 ,
F2OPTB ,2844 ,3.54784 ,1888 , , , , , ,0.04967 ,1 ,3.54784 ,2 ,3.54784 ,
F2OPTM ,2844 ,3.54784 ,1931 , , , , , ,0.046792 ,1 ,3.54784 ,15 ,3.54784 ,
RL ,5765 ,3.54784 ,1956 ,1 ,0.142385 ,0 ,0 ,0.16299 ,0.305375 ,1 ,3.54784 ,4 ,3.54784 ,34 ,3.54784 ,36 ,3.54784 ,89 ,3.54784 ,
F2OPT ,5765 ,3.54784 ,2969 , , , , , ,0.020772 ,1 ,3.64688 ,2 ,3.54784 ,7 ,3.54784 ,19 ,3.54784 ,
F2OPTB ,5765 ,3.54784 ,1890 , , , , , ,0.047485 ,1 ,3.54784 ,
F2OPTM ,5765 ,3.54784 ,1937 , , , , , ,0.045191 ,1 ,3.54784 ,
RL ,8471 ,3.54784 ,1924 ,1 ,0.142255 ,0 ,0 ,0.156818 ,0.299073 ,1 ,3.54784 ,2 ,3.54784 ,29 ,3.54784 ,43 ,3.54784 ,47 ,3.54784 ,
F2OPT ,8471 ,3.54784 ,2961 , , , , , ,0.021975 ,1 ,3.54784 ,7 ,3.54784 ,
F2OPTB ,8471 ,3.54784 ,1885 , , , , , ,0.047851 ,1 ,3.54784 ,5 ,3.54784 ,
F2OPTM ,8471 ,3.54784 ,1942 , , , , , ,0.045846 ,1 ,3.54784 ,5 ,3.54784 ,
RL ,9677 ,3.54784 ,1935 ,1 ,0.144109 ,0 ,0 ,0.16113 ,0.305239 ,1 ,3.54784 ,28 ,3.54784 ,94 ,3.54784 ,
F2OPT ,9677 ,3.54784 ,2871 , , , , , ,0.022203 ,1 ,3.54784 ,
F2OPTB ,9677 ,3.54784 ,1878 , , , , , ,0.048854 ,1 ,3.54784 ,
F2OPTM ,9677 ,3.54784 ,1909 , , , , , ,0.045151 ,1 ,3.54784 ,
RL ,6414 ,3.54784 ,1894 ,1 ,0.139168 ,0 ,0 ,0.156146 ,0.295314 ,1 ,3.54784 ,7 ,3.54784 ,10 ,3.54784 ,22 ,3.54784 ,30 ,3.54784 ,154 ,3.54784 ,
F2OPT ,6414 ,3.54784 ,2912 , , , , , ,0.020706 ,1 ,3.54784 ,
F2OPTB ,6414 ,3.54784 ,1862 , , , , , ,0.051836 ,1 ,3.54784 ,
F2OPTM ,6414 ,3.54784 ,1897 , , , , , ,0.046182 ,1 ,3.54784 ,
