method, SEED, best, swaps, epi, action, dataSet, CPLEX, etc, spendSec, TimeLine 
RL ,2844 ,12.4829 ,172389 ,27 ,2737.56 ,1032.92 ,4887.72 ,24.0425 ,8682.23 ,1 ,13.2535 ,3 ,13.024 ,6 ,12.9421 ,7 ,12.8788 ,27 ,12.7069 ,33 ,12.7002 ,60 ,12.4829 ,
F2OPT ,2844 ,12.4364 ,117752 , , , , , ,5.59216 ,1 ,12.734 ,2 ,12.7006 ,5 ,12.6659 ,16 ,12.6612 ,54 ,12.4803 ,139 ,12.4364 ,
F2OPTB ,2844 ,12.7452 ,59661 , , , , , ,303.44 ,1 ,13.0861 ,2 ,12.8893 ,6 ,12.7452 ,
F2OPTM ,2844 ,12.659 ,61259 , , , , , ,293.837 ,1 ,13.0664 ,5 ,13.0663 ,6 ,12.9909 ,7 ,12.9764 ,8 ,12.9655 ,10 ,12.9469 ,18 ,12.8601 ,49 ,12.7805 ,89 ,12.7502 ,195 ,12.659 ,
RL ,5765 ,12.597 ,169513 ,27 ,2661.73 ,1021.97 ,4872.71 ,23.2832 ,8579.69 ,1 ,13.5229 ,2 ,13.352 ,3 ,13.0722 ,5 ,12.8865 ,12 ,12.8777 ,27 ,12.8186 ,31 ,12.7742 ,55 ,12.7416 ,117 ,12.7041 ,189 ,12.597 ,
F2OPT ,5765 ,12.423 ,118978 , , , , , ,5.65477 ,1 ,12.7672 ,29 ,12.6698 ,41 ,12.6501 ,46 ,12.6368 ,65 ,12.506 ,102 ,12.4239 ,108 ,12.423 ,
F2OPTB ,5765 ,12.6654 ,59884 , , , , , ,304.799 ,1 ,13.1105 ,11 ,13.0562 ,12 ,12.9411 ,18 ,12.935 ,21 ,12.7837 ,40 ,12.7304 ,68 ,12.6654 ,
F2OPTM ,5765 ,12.6422 ,61304 , , , , , ,293.804 ,1 ,13.2849 ,2 ,13.1892 ,3 ,13.1025 ,5 ,13.0905 ,14 ,12.8634 ,96 ,12.8209 ,102 ,12.6422 ,
RL ,8471 ,12.6934 ,163523 ,26 ,2522.36 ,971.185 ,4552.86 ,22.5755 ,8068.98 ,1 ,13.1837 ,3 ,12.9649 ,16 ,12.8776 ,28 ,12.853 ,33 ,12.8508 ,59 ,12.7994 ,96 ,12.7663 ,150 ,12.6934 ,
F2OPT ,8471 ,12.511 ,118104 , , , , , ,5.6186 ,1 ,12.8707 ,2 ,12.853 ,5 ,12.6903 ,15 ,12.6214 ,24 ,12.6156 ,130 ,12.5876 ,142 ,12.5722 ,170 ,12.5497 ,180 ,12.511 ,
F2OPTB ,8471 ,12.7039 ,59730 , , , , , ,304.995 ,1 ,13.2828 ,2 ,13.1737 ,5 ,12.786 ,8 ,12.7039 ,
F2OPTM ,8471 ,12.7017 ,61343 , , , , , ,293.845 ,1 ,13.1917 ,4 ,13.1842 ,8 ,12.9492 ,11 ,12.9186 ,14 ,12.852 ,19 ,12.7631 ,23 ,12.7509 ,25 ,12.7017 ,
RL ,9677 ,12.7055 ,172156 ,27 ,2742.82 ,1037.09 ,4953.58 ,24.9379 ,8758.42 ,1 ,13.4718 ,2 ,13.0587 ,12 ,13.044 ,19 ,12.7597 ,29 ,12.7055 ,
F2OPT ,9677 ,12.4603 ,117604 , , , , , ,5.59585 ,1 ,12.7427 ,10 ,12.4603 ,
F2OPTB ,9677 ,12.5362 ,59875 , , , , , ,307.393 ,1 ,13.3111 ,3 ,13.1842 ,4 ,13.0246 ,7 ,12.9766 ,8 ,12.9184 ,11 ,12.9121 ,47 ,12.8876 ,57 ,12.8773 ,65 ,12.6269 ,180 ,12.5362 ,
F2OPTM ,9677 ,12.7365 ,61288 , , , , , ,294.721 ,1 ,13.2143 ,2 ,13.1864 ,3 ,12.8574 ,8 ,12.7365 ,
RL ,6414 ,12.6115 ,169296 ,27 ,2646.45 ,1023.67 ,4792.56 ,23.0947 ,8485.79 ,1 ,13.2248 ,5 ,13.1228 ,7 ,12.9244 ,22 ,12.8144 ,43 ,12.8058 ,47 ,12.775 ,164 ,12.6115 ,
F2OPT ,6414 ,12.5393 ,119029 , , , , , ,5.65721 ,1 ,12.7074 ,3 ,12.6997 ,14 ,12.5739 ,24 ,12.5393 ,
F2OPTB ,6414 ,12.7571 ,59854 , , , , , ,304.158 ,1 ,12.8662 ,3 ,12.776 ,183 ,12.7571 ,
F2OPTM ,6414 ,12.6145 ,61144 , , , , , ,292.645 ,1 ,13.3525 ,2 ,13.3394 ,3 ,13.0996 ,7 ,13.0087 ,8 ,12.9944 ,10 ,12.922 ,44 ,12.8672 ,160 ,12.6145 ,
