method, SEED, best, swaps, epi, action, dataSet, CPLEX, etc, spendSec, TimeLine 
RL ,2844 ,8.21532 ,36678 ,6 ,86.6194 ,30.0593 ,515.538 ,3.73937 ,635.956 ,1 ,8.51613 ,2 ,8.39598 ,5 ,8.37284 ,32 ,8.36623 ,48 ,8.21532 ,
F2OPT ,2844 ,8.20636 ,38808 , , , , , ,0.767871 ,1 ,8.58208 ,10 ,8.55064 ,13 ,8.39993 ,26 ,8.35933 ,50 ,8.3564 ,58 ,8.30922 ,67 ,8.26136 ,125 ,8.20636 ,
F2OPTB ,2844 ,8.28094 ,20354 , , , , , ,14.5287 ,1 ,8.41394 ,6 ,8.35702 ,64 ,8.34064 ,93 ,8.28342 ,176 ,8.28094 ,
F2OPTM ,2844 ,8.14006 ,21041 , , , , , ,13.8628 ,1 ,8.43517 ,6 ,8.35447 ,37 ,8.30413 ,101 ,8.14006 ,
RL ,5765 ,8.19464 ,35107 ,6 ,84.1201 ,30.2064 ,462.116 ,3.57088 ,580.014 ,1 ,8.56089 ,2 ,8.48438 ,21 ,8.41502 ,32 ,8.27633 ,157 ,8.19464 ,
F2OPT ,5765 ,8.28712 ,38851 , , , , , ,0.772559 ,1 ,8.3334 ,14 ,8.29327 ,41 ,8.28712 ,
F2OPTB ,5765 ,8.26832 ,20513 , , , , , ,14.4197 ,1 ,8.46928 ,9 ,8.36143 ,23 ,8.30378 ,86 ,8.29585 ,94 ,8.26832 ,
F2OPTM ,5765 ,8.22417 ,21010 , , , , , ,13.7822 ,1 ,8.85448 ,2 ,8.7566 ,3 ,8.54569 ,4 ,8.543 ,21 ,8.46528 ,33 ,8.44272 ,49 ,8.36296 ,56 ,8.27374 ,65 ,8.26226 ,75 ,8.23797 ,84 ,8.22417 ,
RL ,8471 ,8.25151 ,35330 ,6 ,81.5375 ,29.8039 ,465.214 ,3.5882 ,580.143 ,1 ,8.33706 ,144 ,8.25151 ,
F2OPT ,8471 ,8.19277 ,39106 , , , , , ,0.785029 ,1 ,8.50729 ,5 ,8.50268 ,11 ,8.34701 ,20 ,8.29479 ,30 ,8.19277 ,
F2OPTB ,8471 ,8.13575 ,20481 , , , , , ,14.4815 ,1 ,8.79588 ,2 ,8.77672 ,3 ,8.62984 ,5 ,8.34252 ,6 ,8.32689 ,42 ,8.29319 ,123 ,8.13575 ,
F2OPTM ,8471 ,8.23197 ,21112 , , , , , ,13.9459 ,1 ,9.08899 ,3 ,8.68303 ,4 ,8.60598 ,5 ,8.48293 ,22 ,8.45649 ,31 ,8.4209 ,32 ,8.31636 ,41 ,8.26788 ,111 ,8.23197 ,
RL ,9677 ,8.34435 ,36035 ,6 ,85.2068 ,30.6028 ,476.178 ,3.66825 ,595.656 ,1 ,9.00602 ,2 ,8.66327 ,3 ,8.5631 ,4 ,8.4473 ,30 ,8.34435 ,
F2OPT ,9677 ,8.15782 ,38513 , , , , , ,0.767308 ,1 ,8.75916 ,3 ,8.70605 ,4 ,8.3574 ,17 ,8.35278 ,20 ,8.29044 ,37 ,8.27122 ,65 ,8.26876 ,157 ,8.26449 ,175 ,8.15782 ,
F2OPTB ,9677 ,8.14909 ,20317 , , , , , ,14.3501 ,1 ,8.56542 ,2 ,8.43855 ,10 ,8.43377 ,16 ,8.407 ,28 ,8.38946 ,43 ,8.30349 ,59 ,8.14909 ,
F2OPTM ,9677 ,8.23456 ,21002 , , , , , ,14.5816 ,1 ,8.3611 ,20 ,8.34808 ,58 ,8.2544 ,178 ,8.23456 ,
RL ,6414 ,8.15064 ,36406 ,6 ,92.8533 ,33.2187 ,538.167 ,4.06538 ,668.304 ,1 ,8.52169 ,9 ,8.4773 ,29 ,8.45354 ,51 ,8.15064 ,
F2OPT ,6414 ,8.20662 ,38886 , , , , , ,0.812024 ,1 ,8.52175 ,4 ,8.42817 ,17 ,8.28911 ,58 ,8.20662 ,
F2OPTB ,6414 ,8.23256 ,20480 , , , , , ,15.3158 ,1 ,8.64925 ,14 ,8.29116 ,144 ,8.27247 ,153 ,8.26724 ,174 ,8.23256 ,
F2OPTM ,6414 ,8.15782 ,20997 , , , , , ,14.7209 ,1 ,8.6334 ,2 ,8.61711 ,5 ,8.45175 ,29 ,8.364 ,55 ,8.27122 ,62 ,8.25249 ,115 ,8.15782 ,
