method, SEED, best, swaps, epi, action, dataSet, CPLEX, etc, spendSec, TimeLine 
RL ,2844 ,5.37301 ,12110 ,2 ,7.16913 ,1.79791 ,41.08 ,1.09688 ,51.1439 ,1 ,5.49914 ,2 ,5.44882 ,54 ,5.40304 ,72 ,5.37734 ,117 ,5.37301 ,
F2OPT ,2844 ,5.38485 ,15813 , , , , , ,0.184233 ,1 ,5.51522 ,3 ,5.4708 ,4 ,5.4664 ,23 ,5.45837 ,32 ,5.45689 ,43 ,5.44992 ,55 ,5.43807 ,61 ,5.4356 ,64 ,5.42299 ,67 ,5.38485 ,
F2OPTB ,2844 ,5.38485 ,8380 , , , , , ,1.61151 ,1 ,5.48092 ,2 ,5.44882 ,20 ,5.38485 ,
F2OPTM ,2844 ,5.42808 ,8573 , , , , , ,1.54304 ,1 ,5.63654 ,3 ,5.57522 ,5 ,5.56703 ,6 ,5.56293 ,8 ,5.50724 ,9 ,5.49457 ,11 ,5.48634 ,28 ,5.43778 ,54 ,5.43493 ,100 ,5.42808 ,
RL ,5765 ,5.39605 ,12398 ,2 ,7.42169 ,1.81263 ,40.7892 ,1.13335 ,51.1569 ,1 ,5.51268 ,3 ,5.47343 ,27 ,5.42355 ,33 ,5.39605 ,
F2OPT ,5765 ,5.39475 ,16069 , , , , , ,0.1892 ,1 ,5.50765 ,2 ,5.48398 ,3 ,5.47662 ,6 ,5.43385 ,65 ,5.41428 ,117 ,5.39475 ,
F2OPTB ,5765 ,5.37301 ,8410 , , , , , ,1.61451 ,1 ,5.62352 ,2 ,5.52506 ,22 ,5.49088 ,32 ,5.40461 ,33 ,5.39605 ,79 ,5.37301 ,
F2OPTM ,5765 ,5.42167 ,8626 , , , , , ,1.55644 ,1 ,5.47592 ,44 ,5.47096 ,53 ,5.43217 ,86 ,5.42206 ,115 ,5.42167 ,
RL ,8471 ,5.40244 ,12305 ,2 ,7.41188 ,1.83828 ,29.484 ,1.09915 ,39.8333 ,1 ,5.56172 ,2 ,5.46761 ,16 ,5.46688 ,21 ,5.45808 ,32 ,5.40244 ,
F2OPT ,8471 ,5.37734 ,15947 , , , , , ,0.187869 ,1 ,5.63309 ,2 ,5.45207 ,17 ,5.42815 ,40 ,5.37734 ,
F2OPTB ,8471 ,5.37301 ,8381 , , , , , ,1.6166 ,1 ,5.59325 ,3 ,5.57442 ,4 ,5.57209 ,5 ,5.55625 ,6 ,5.52394 ,21 ,5.46057 ,37 ,5.43741 ,62 ,5.37301 ,
F2OPTM ,8471 ,5.41532 ,8636 , , , , , ,1.55826 ,1 ,5.62297 ,4 ,5.5492 ,5 ,5.51932 ,10 ,5.51064 ,13 ,5.49613 ,34 ,5.4655 ,83 ,5.43375 ,98 ,5.42471 ,111 ,5.41936 ,181 ,5.41532 ,
RL ,9677 ,5.39994 ,13160 ,3 ,7.81467 ,3.48536 ,71.2076 ,1.23918 ,83.7468 ,1 ,5.52232 ,5 ,5.51948 ,7 ,5.46271 ,19 ,5.44389 ,27 ,5.44083 ,35 ,5.39994 ,
F2OPT ,9677 ,5.39994 ,16161 , , , , , ,0.194619 ,1 ,5.59554 ,2 ,5.54129 ,7 ,5.5185 ,9 ,5.51365 ,10 ,5.43359 ,25 ,5.42355 ,82 ,5.39994 ,
F2OPTB ,9677 ,5.39252 ,8467 , , , , , ,1.61097 ,1 ,5.66032 ,2 ,5.59887 ,4 ,5.50595 ,15 ,5.48576 ,23 ,5.45385 ,27 ,5.44568 ,44 ,5.39994 ,56 ,5.39605 ,81 ,5.39605 ,86 ,5.39252 ,
F2OPTM ,9677 ,5.40371 ,8586 , , , , , ,1.53894 ,1 ,5.66032 ,4 ,5.60191 ,6 ,5.47417 ,33 ,5.44813 ,40 ,5.40747 ,82 ,5.40371 ,
RL ,6414 ,5.37365 ,12655 ,2 ,7.54721 ,1.79341 ,29.3533 ,1.10871 ,39.8026 ,1 ,5.65183 ,2 ,5.64539 ,3 ,5.62332 ,4 ,5.49124 ,15 ,5.45928 ,16 ,5.42401 ,39 ,5.41936 ,59 ,5.37365 ,
F2OPT ,6414 ,5.38727 ,16152 , , , , , ,0.19055 ,1 ,5.7426 ,2 ,5.64237 ,4 ,5.45305 ,23 ,5.44486 ,25 ,5.43385 ,35 ,5.41895 ,77 ,5.39252 ,196 ,5.38727 ,
F2OPTB ,6414 ,5.38729 ,8350 , , , , , ,1.61415 ,1 ,5.54243 ,6 ,5.46903 ,14 ,5.43384 ,113 ,5.38729 ,
F2OPTM ,6414 ,5.39994 ,8609 , , , , , ,1.64122 ,1 ,5.6394 ,4 ,5.53808 ,6 ,5.46903 ,15 ,5.44734 ,31 ,5.42682 ,75 ,5.41434 ,123 ,5.39994 ,
