method, SEED, best, swaps, epi, action, dataSet, CPLEX, etc, spendSec, TimeLine 
RL ,2844 ,8.13845 ,36701 ,6 ,90.3527 ,31.8994 ,516.871 ,4.10386 ,643.227 ,1 ,8.33823 ,10 ,8.23481 ,18 ,8.14777 ,141 ,8.13845 ,
F2OPT ,2844 ,8.01511 ,38673 , , , , , ,0.816654 ,1 ,8.19982 ,5 ,8.16372 ,12 ,8.14988 ,21 ,8.09984 ,43 ,8.08612 ,55 ,8.07505 ,192 ,8.01511 ,
F2OPTB ,2844 ,8.04165 ,20425 , , , , , ,15.404 ,1 ,8.3838 ,4 ,8.34685 ,9 ,8.2663 ,18 ,8.14572 ,170 ,8.04165 ,
F2OPTM ,2844 ,8.05655 ,20921 , , , , , ,14.7368 ,1 ,8.32291 ,12 ,8.28837 ,17 ,8.24937 ,24 ,8.21598 ,41 ,8.11662 ,83 ,8.09803 ,170 ,8.05655 ,
RL ,5765 ,8.06815 ,35134 ,6 ,87.9826 ,32.3924 ,529.88 ,3.91693 ,654.172 ,1 ,8.22492 ,19 ,8.10903 ,38 ,8.06815 ,
F2OPT ,5765 ,8.04086 ,38291 , , , , , ,0.808667 ,1 ,8.6414 ,2 ,8.58679 ,5 ,8.3982 ,6 ,8.26019 ,9 ,8.16863 ,38 ,8.07714 ,48 ,8.04086 ,
F2OPTB ,5765 ,8.04917 ,20382 , , , , , ,15.3579 ,1 ,8.64535 ,2 ,8.63561 ,3 ,8.27838 ,10 ,8.2344 ,13 ,8.22337 ,33 ,8.13475 ,92 ,8.09814 ,157 ,8.04917 ,
F2OPTM ,5765 ,8.00033 ,20950 , , , , , ,14.6887 ,1 ,8.20889 ,4 ,8.136 ,123 ,8.117 ,126 ,8.00033 ,
RL ,8471 ,8.07918 ,36414 ,6 ,89.4071 ,31.7216 ,535.828 ,4.05757 ,661.014 ,1 ,8.82682 ,3 ,8.32217 ,4 ,8.29298 ,14 ,8.24979 ,19 ,8.18271 ,51 ,8.12648 ,58 ,8.07918 ,
F2OPT ,8471 ,7.96338 ,38744 , , , , , ,0.819417 ,1 ,8.90437 ,2 ,8.36885 ,7 ,8.21351 ,11 ,7.96338 ,
F2OPTB ,8471 ,8.1538 ,20349 , , , , , ,15.4875 ,1 ,9.03932 ,2 ,8.48942 ,8 ,8.37544 ,9 ,8.30444 ,25 ,8.25725 ,51 ,8.2339 ,99 ,8.20953 ,114 ,8.20807 ,172 ,8.1538 ,
F2OPTM ,8471 ,8.06444 ,21034 , , , , , ,14.8757 ,1 ,8.46255 ,4 ,8.19901 ,35 ,8.06444 ,
RL ,9677 ,8.10515 ,36428 ,6 ,90.5268 ,32.2074 ,524.876 ,4.07419 ,651.684 ,1 ,8.50191 ,3 ,8.45684 ,4 ,8.38609 ,8 ,8.36258 ,12 ,8.329 ,23 ,8.27999 ,29 ,8.186 ,49 ,8.1828 ,197 ,8.1506 ,199 ,8.10515 ,
F2OPT ,9677 ,7.99894 ,38623 , , , , , ,0.813652 ,1 ,8.6272 ,2 ,8.43346 ,3 ,8.30396 ,5 ,8.25882 ,12 ,8.21397 ,28 ,8.19945 ,36 ,8.11534 ,67 ,8.10493 ,74 ,8.05472 ,113 ,7.99894 ,
F2OPTB ,9677 ,8.02478 ,20279 , , , , , ,15.1176 ,1 ,8.76453 ,2 ,8.48023 ,3 ,8.44616 ,7 ,8.42039 ,13 ,8.24208 ,16 ,8.23082 ,19 ,8.22977 ,21 ,8.22913 ,47 ,8.17582 ,66 ,8.02478 ,
F2OPTM ,9677 ,8.08229 ,20848 , , , , , ,14.4745 ,1 ,9.22036 ,2 ,8.55987 ,3 ,8.36203 ,22 ,8.29899 ,23 ,8.17916 ,128 ,8.08229 ,
RL ,6414 ,8.17317 ,37918 ,6 ,96.1423 ,31.8083 ,515.106 ,4.20869 ,647.265 ,1 ,8.33066 ,3 ,8.29571 ,7 ,8.28811 ,24 ,8.17317 ,
F2OPT ,6414 ,8.09042 ,38378 , , , , , ,0.810671 ,1 ,8.33135 ,2 ,8.19915 ,6 ,8.18706 ,16 ,8.13762 ,17 ,8.13036 ,32 ,8.09598 ,67 ,8.09042 ,
F2OPTB ,6414 ,8.10575 ,20441 , , , , , ,15.325 ,1 ,8.64924 ,3 ,8.36312 ,11 ,8.35404 ,18 ,8.25 ,20 ,8.12233 ,120 ,8.10575 ,
F2OPTM ,6414 ,8.11287 ,20984 , , , , , ,14.66 ,1 ,8.62685 ,2 ,8.36226 ,8 ,8.16623 ,51 ,8.11287 ,
