method, SEED, best, swaps, epi, action, dataSet, CPLEX, etc, spendSec, TimeLine 
RL ,2844 ,6.43089 ,123503 ,20 ,729.816 ,293.347 ,1299.08 ,15.6726 ,2337.91 ,1 ,6.64693 ,2 ,6.49405 ,6 ,6.46252 ,33 ,6.46225 ,111 ,6.43089 ,199 ,6.43089 ,
F2OPT ,2844 ,6.42259 ,61027 , , , , , ,1.83146 ,1 ,6.54877 ,2 ,6.47573 ,44 ,6.46295 ,52 ,6.42259 ,
F2OPTB ,2844 ,6.42091 ,36362 , , , , , ,58.1267 ,1 ,6.61621 ,3 ,6.44757 ,11 ,6.42091 ,
F2OPTM ,2844 ,6.40604 ,36858 , , , , , ,55.6538 ,1 ,6.80256 ,2 ,6.62123 ,4 ,6.51085 ,6 ,6.46225 ,36 ,6.4268 ,137 ,6.40604 ,
RL ,5765 ,6.42896 ,122717 ,20 ,681.871 ,280.354 ,1105.93 ,14.3959 ,2082.56 ,1 ,6.7626 ,2 ,6.62245 ,6 ,6.50901 ,17 ,6.50671 ,30 ,6.49415 ,41 ,6.42896 ,
F2OPT ,5765 ,6.43064 ,60621 , , , , , ,1.69462 ,1 ,6.66144 ,2 ,6.59535 ,6 ,6.51384 ,16 ,6.50547 ,30 ,6.44149 ,67 ,6.43958 ,129 ,6.43064 ,
F2OPTB ,5765 ,6.40358 ,36067 , , , , , ,53.2315 ,1 ,6.59804 ,4 ,6.58558 ,5 ,6.55159 ,6 ,6.43958 ,34 ,6.43319 ,85 ,6.41051 ,117 ,6.40358 ,
F2OPTM ,5765 ,6.40358 ,37019 , , , , , ,51.5866 ,1 ,6.55337 ,2 ,6.49221 ,11 ,6.45018 ,39 ,6.42297 ,53 ,6.40358 ,166 ,6.40358 ,
RL ,8471 ,6.42896 ,120552 ,19 ,731.206 ,286.902 ,1224.9 ,15.2524 ,2258.26 ,1 ,6.58299 ,2 ,6.57776 ,6 ,6.48763 ,7 ,6.43572 ,25 ,6.43572 ,145 ,6.42896 ,
F2OPT ,8471 ,6.42657 ,61063 , , , , , ,1.82584 ,1 ,6.61726 ,2 ,6.46033 ,15 ,6.42657 ,
F2OPTB ,8471 ,6.43398 ,36294 , , , , , ,58.5222 ,1 ,6.5591 ,2 ,6.52495 ,8 ,6.50286 ,16 ,6.49825 ,17 ,6.46451 ,23 ,6.43398 ,
F2OPTM ,8471 ,6.40358 ,37005 , , , , , ,56.0649 ,1 ,6.55249 ,2 ,6.53985 ,4 ,6.4631 ,65 ,6.43797 ,92 ,6.40411 ,104 ,6.40358 ,
RL ,9677 ,6.40358 ,122695 ,20 ,722.665 ,296.496 ,1282.62 ,15.6506 ,2317.43 ,1 ,6.76074 ,2 ,6.65828 ,6 ,6.52846 ,9 ,6.49922 ,17 ,6.43113 ,26 ,6.40358 ,
F2OPT ,9677 ,6.40718 ,60732 , , , , , ,1.70183 ,1 ,7.08284 ,2 ,6.56317 ,8 ,6.55363 ,9 ,6.49647 ,11 ,6.48603 ,28 ,6.43957 ,54 ,6.4374 ,60 ,6.42872 ,105 ,6.41219 ,107 ,6.40718 ,
F2OPTB ,9677 ,6.42273 ,36203 , , , , , ,53.243 ,1 ,6.66888 ,2 ,6.55476 ,7 ,6.51994 ,8 ,6.5172 ,14 ,6.49279 ,19 ,6.48684 ,22 ,6.44174 ,104 ,6.42304 ,122 ,6.42273 ,
F2OPTM ,9677 ,6.40411 ,37119 , , , , , ,51.8319 ,1 ,6.83984 ,2 ,6.56085 ,8 ,6.54011 ,9 ,6.51257 ,11 ,6.42728 ,65 ,6.40858 ,150 ,6.40411 ,
RL ,6414 ,6.42872 ,121970 ,20 ,686.54 ,282.598 ,1179.35 ,14.781 ,2163.27 ,1 ,6.56247 ,4 ,6.55587 ,5 ,6.53906 ,8 ,6.51141 ,15 ,6.46502 ,30 ,6.44997 ,74 ,6.42872 ,
F2OPT ,6414 ,6.4212 ,61339 , , , , , ,1.84169 ,1 ,6.55791 ,3 ,6.55496 ,4 ,6.55217 ,5 ,6.5061 ,19 ,6.46447 ,25 ,6.45467 ,111 ,6.42704 ,123 ,6.4212 ,
F2OPTB ,6414 ,6.40858 ,36185 , , , , , ,58.0747 ,1 ,6.72535 ,4 ,6.42066 ,80 ,6.40858 ,
F2OPTM ,6414 ,6.41857 ,36980 , , , , , ,55.4514 ,1 ,6.51034 ,5 ,6.42489 ,143 ,6.41857 ,
