method, SEED, best, swaps, epi, action, dataSet, CPLEX, etc, spendSec, TimeLine 
RL ,2844 ,7.17017 ,10754 ,2 ,7.5513 ,2.01293 ,61.4579 ,0.951085 ,71.9733 ,1 ,7.37448 ,4 ,7.3031 ,8 ,7.17017 ,
F2OPT ,2844 ,7.13519 ,16493 , , , , , ,0.199824 ,1 ,7.34724 ,2 ,7.24332 ,5 ,7.19842 ,43 ,7.17691 ,67 ,7.16758 ,187 ,7.13519 ,
F2OPTB ,2844 ,7.16861 ,8495 , , , , , ,1.83219 ,1 ,7.40878 ,6 ,7.26567 ,37 ,7.23021 ,67 ,7.16861 ,
F2OPTM ,2844 ,7.18053 ,8870 , , , , , ,1.76997 ,1 ,7.36017 ,8 ,7.30863 ,13 ,7.30493 ,20 ,7.28926 ,51 ,7.28582 ,86 ,7.2191 ,95 ,7.18389 ,162 ,7.18053 ,
RL ,5765 ,7.18001 ,10667 ,2 ,7.49899 ,1.92235 ,74.7043 ,0.934676 ,85.0603 ,1 ,7.59065 ,2 ,7.554 ,6 ,7.44271 ,7 ,7.32677 ,8 ,7.32112 ,17 ,7.27872 ,31 ,7.25367 ,37 ,7.25348 ,57 ,7.18834 ,76 ,7.18001 ,
F2OPT ,5765 ,7.13194 ,16142 , , , , , ,0.195834 ,1 ,7.23884 ,3 ,7.18517 ,107 ,7.14376 ,117 ,7.13194 ,
F2OPTB ,5765 ,7.13197 ,8519 , , , , , ,1.82965 ,1 ,7.52119 ,2 ,7.13197 ,
F2OPTM ,5765 ,7.13197 ,8805 , , , , , ,1.76748 ,1 ,7.56373 ,2 ,7.13197 ,
RL ,8471 ,7.20059 ,10325 ,2 ,7.39326 ,1.97451 ,63.0152 ,0.916746 ,73.2998 ,1 ,7.2793 ,21 ,7.20059 ,
F2OPT ,8471 ,7.12093 ,16117 , , , , , ,0.197102 ,1 ,7.57797 ,2 ,7.41973 ,3 ,7.35784 ,5 ,7.25165 ,7 ,7.12093 ,
F2OPTB ,8471 ,7.15424 ,8564 , , , , , ,1.8364 ,1 ,7.69483 ,2 ,7.32654 ,17 ,7.17891 ,102 ,7.15424 ,
F2OPTM ,8471 ,7.2006 ,8868 , , , , , ,1.75956 ,1 ,7.78328 ,2 ,7.47545 ,3 ,7.32753 ,5 ,7.29383 ,7 ,7.25737 ,20 ,7.20503 ,153 ,7.20435 ,171 ,7.2006 ,
RL ,9677 ,7.13882 ,10656 ,2 ,7.36726 ,1.98006 ,63.2726 ,0.928745 ,73.5487 ,1 ,7.38276 ,2 ,7.31456 ,7 ,7.26527 ,25 ,7.20512 ,134 ,7.13882 ,
F2OPT ,9677 ,7.10955 ,16070 , , , , , ,0.198189 ,1 ,7.71193 ,2 ,7.33373 ,3 ,7.30719 ,8 ,7.24059 ,9 ,7.10955 ,64 ,7.10955 ,
F2OPTB ,9677 ,7.16096 ,8538 , , , , , ,1.80528 ,1 ,7.61631 ,2 ,7.34296 ,7 ,7.33227 ,8 ,7.2538 ,63 ,7.16096 ,
F2OPTM ,9677 ,7.12799 ,8726 , , , , , ,1.73478 ,1 ,7.43182 ,3 ,7.39053 ,8 ,7.23802 ,67 ,7.17914 ,184 ,7.1548 ,186 ,7.12799 ,
RL ,6414 ,7.16502 ,10630 ,2 ,7.45751 ,1.89898 ,65.4132 ,0.933494 ,75.7032 ,1 ,7.75517 ,2 ,7.3793 ,6 ,7.2938 ,56 ,7.23849 ,86 ,7.16502 ,
F2OPT ,6414 ,7.11018 ,16364 , , , , , ,0.197847 ,1 ,7.36698 ,4 ,7.36331 ,5 ,7.31798 ,10 ,7.27662 ,12 ,7.27508 ,37 ,7.26286 ,40 ,7.18947 ,61 ,7.11018 ,
F2OPTB ,6414 ,7.1884 ,8503 , , , , , ,1.83165 ,1 ,7.67512 ,2 ,7.55797 ,3 ,7.34937 ,7 ,7.32605 ,18 ,7.29583 ,30 ,7.28663 ,42 ,7.26206 ,75 ,7.18869 ,176 ,7.1884 ,
F2OPTM ,6414 ,7.16162 ,8747 , , , , , ,1.75818 ,1 ,7.80841 ,2 ,7.2952 ,30 ,7.27147 ,112 ,7.26916 ,140 ,7.22255 ,141 ,7.19305 ,165 ,7.16162 ,
