HMIN , T, SEED, bestScore, tourCount, ite, epi, learn, action, reward, mdp, update, reBu, state, bestInfo, feaVec, theta, dataSec, CPLEX, TimeLine 
3 ,100 ,1245 ,7.71287 ,25 ,10338 ,35 ,60.0051 ,43.758 ,0.00836 ,0.543352 ,15.3962 ,0.318094 ,0.014229 ,0.005644 ,0.008777 ,15.0182 ,12.9881 ,1.94487 ,1 ,8.05579 ,4 ,7.89369 ,16 ,7.89235 ,19 ,7.71287 ,
4 ,100 ,1245 ,7.80275 ,30 ,12602 ,43 ,60.1562 ,43.4979 ,0.00987 ,0.655477 ,15.6308 ,0.390058 ,0.01695 ,0.006491 ,0.009986 ,15.1689 ,12.7419 ,2.32483 ,1 ,8.19215 ,2 ,7.88202 ,29 ,7.80275 ,
5 ,100 ,1245 ,7.81948 ,39 ,16026 ,54 ,60.0009 ,43.0815 ,0.012208 ,0.834781 ,15.6122 ,0.494639 ,0.021591 ,0.008286 ,0.011324 ,15.0279 ,12.1488 ,2.74864 ,1 ,8.08283 ,3 ,7.93855 ,15 ,7.87923 ,21 ,7.81948 ,
6 ,100 ,1245 ,7.86095 ,57 ,23640 ,79 ,60.0065 ,42.5139 ,0.017438 ,1.22243 ,15.5811 ,0.736442 ,0.031562 ,0.012031 ,0.014636 ,14.7155 ,10.6608 ,3.86315 ,1 ,7.87604 ,30 ,7.86738 ,33 ,7.86095 ,
3 ,200 ,1245 ,7.90057 ,24 ,9863 ,17 ,60.0019 ,44.1487 ,0.008185 ,0.51757 ,15.0415 ,0.275604 ,0.013599 ,0.005281 ,0.00816 ,14.7085 ,12.3388 ,2.29537 ,1 ,8.43564 ,2 ,7.90057 ,
4 ,200 ,1245 ,7.84157 ,28 ,11699 ,20 ,60.0044 ,43.8824 ,0.009499 ,0.61383 ,15.1607 ,0.335583 ,0.016037 ,0.00641 ,0.009022 ,14.7581 ,12.2105 ,2.45613 ,1 ,8.08865 ,4 ,8.01868 ,19 ,7.94447 ,27 ,7.84157 ,
5 ,200 ,1245 ,7.68861 ,37 ,15602 ,27 ,60.2633 ,43.4537 ,0.012133 ,0.81334 ,15.5362 ,0.450067 ,0.020917 ,0.008106 ,0.011071 ,14.9989 ,11.552 ,3.32345 ,1 ,8.05689 ,2 ,7.68861 ,
6 ,200 ,1245 ,7.82364 ,48 ,21727 ,37 ,60.0002 ,42.36 ,0.016124 ,1.12769 ,15.8759 ,0.627784 ,0.029242 ,0.011099 ,0.013545 ,15.1289 ,10.1586 ,4.79737 ,1 ,7.82364 ,
3 ,400 ,1245 ,7.88401 ,26 ,9112 ,8 ,60.0023 ,43.3024 ,0.007733 ,0.478277 ,15.95 ,0.230279 ,0.013224 ,0.004903 ,0.007618 ,15.6662 ,11.5111 ,4.08608 ,1 ,8.39445 ,2 ,8.29038 ,4 ,8.25613 ,5 ,7.95634 ,9 ,7.88868 ,13 ,7.88401 ,
4 ,400 ,1245 ,7.79816 ,29 ,11000 ,10 ,60.0008 ,41.516 ,0.00888 ,0.573271 ,17.5858 ,0.282892 ,0.015615 ,0.005821 ,0.00864 ,17.2397 ,11.0931 ,6.05452 ,1 ,8.29494 ,2 ,8.12694 ,3 ,7.90628 ,9 ,7.87741 ,15 ,7.79816 ,
5 ,400 ,1245 ,7.83222 ,34 ,13690 ,12 ,60.0044 ,42.7033 ,0.010781 ,0.707803 ,16.192 ,0.362552 ,0.018521 ,0.007274 ,0.009343 ,15.7531 ,10.7292 ,4.91432 ,1 ,8.1153 ,2 ,7.92505 ,3 ,7.83222 ,
6 ,400 ,1245 ,7.78881 ,46 ,20209 ,17 ,60.0043 ,43.1617 ,0.015079 ,1.039 ,15.2154 ,0.555417 ,0.026936 ,0.010351 ,0.012308 ,14.5501 ,9.16338 ,5.22907 ,1 ,8.08951 ,2 ,7.78881 ,
3 ,800 ,1245 ,7.79608 ,33 ,8233 ,4 ,60.0137 ,38.1812 ,0.006586 ,0.427428 ,21.162 ,0.140935 ,0.011187 ,0.004345 ,0.00664 ,20.9743 ,9.76871 ,11.1476 ,1 ,8.04664 ,2 ,7.97614 ,12 ,7.91787 ,24 ,7.79608 ,
